address,price,lat,lon,property_id,rooms,area,cafe_count,cafe_present,restaurant_count,restaurant_present,bar_count,bar_present,pub_count,pub_present,fast_food_count,fast_food_present,school_count,school_present,university_count,university_present,library_count,library_present,hospital_count,hospital_present,clinic_count,clinic_present,pharmacy_count,pharmacy_present,bank_count,bank_present,atm_count,atm_present,bus_station_count,bus_station_present,parking_count,parking_present,total_amenities
"Ziegelhofstrasse 1, 8730 Uznach",,47.222219749999994,8.981310696907395,4002078153,4.0,102m²,3,1,9,1,0,0,1,1,2,1,8,1,0,0,1,1,0,0,1,1,2,1,3,1,2,1,0,0,5,1,37
"Waldmeisterstrasse 46, 3018 Bern",,46.9393001,7.3822752,4002076914,4.0,102m²,7,1,33,1,4,1,0,0,11,1,1,1,0,0,2,1,0,0,1,1,6,1,4,1,10,1,0,0,9,1,88
"Bibersteinerstrasse 41A, 5022 Rombach",,47.404305949999994,8.049133592598787,4002075578,4.0,102m²,14,1,45,1,17,1,4,1,16,1,4,1,0,0,2,1,0,0,3,1,7,1,13,1,19,1,0,0,13,1,157
"Culmannstrasse 20, 8006 Zürich",,47.38044745,8.547529883985145,4002075344,4.0,102m²,140,1,357,1,91,1,31,1,133,1,24,1,2,1,24,1,0,0,7,1,29,1,34,1,48,1,0,0,31,1,951
"Sandgrubenstrasse 18, 8330 Pfäffikon ZH",,47.3696913,8.777423723618387,4002075315,4.0,102m²,2,1,15,1,3,1,0,0,2,1,0,0,0,0,1,1,0,0,1,1,2,1,4,1,3,1,0,0,0,0,33
"Stationsstrasse 17, 8604 Volketswil",,47.3866634,8.670496886834925,4002074494,4.0,102m²,2,1,14,1,1,1,0,0,12,1,1,1,0,0,1,1,0,0,0,0,3,1,3,1,6,1,0,0,14,1,57
"Untermatt 2, 8902 Urdorf",,47.390845299999995,8.417148876306438,4002073826,5.5,140m²,2,1,10,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,2,1,0,0,9,1,29
"Akazienweg 22, 8500 Frauenfeld",,47.5555129,8.8849376,4002073576,5.5,140m²,16,1,42,1,21,1,1,1,27,1,3,1,0,0,2,1,0,0,2,1,4,1,5,1,12,1,1,1,4,1,140
"Fluhmattstrasse 31, 5400 Baden",,47.481467949999995,8.280336251021026,4002071968,5.5,140m²,1,1,9,1,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,3,1,3,1,0,0,6,1,26
"Mutschellenplatz 1 (Bolleri), 8964 Rudolfstetten",,,,4002066213,5.5,140m²,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Schulweg 3, 5453 Remetschwil",,47.4081806,8.327730330427364,4002060883,5.5,140m²,0,0,4,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,3,1,11
"Chapfstrasse 13, 8625 Gossau",,47.304239800000005,8.76004094799984,4002059591,5.5,140m²,0,0,6,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,2,1,0,0,0,0,13
"Auf den Fiechten 4, 4147 Aesch BL",,47.48022,7.595008,4002055443,5.5,140m²,4,1,22,1,0,0,1,1,6,1,2,1,0,0,1,1,0,0,0,0,2,1,7,1,5,1,0,0,6,1,56
"Erlenweg 12, 5036 Oberentfelden",,47.359714,8.043743221414639,4002055434,5.5,140m²,4,1,12,1,2,1,1,1,8,1,1,1,0,0,2,1,0,0,0,0,4,1,2,1,3,1,0,0,0,0,39
"Gartenstrasse 4, 9320 Arbon",,47.5165508,9.4260351,4002055432,5.5,140m²,2,1,18,1,8,1,2,1,5,1,0,0,0,0,1,1,0,0,0,0,2,1,2,1,4,1,1,1,41,1,86
"Schiffackerweg 2, 4310 Rheinfelden",,47.5502851,7.803016,4002054441,5.5,140m²,7,1,16,1,3,1,1,1,3,1,1,1,0,0,1,1,0,0,2,1,5,1,8,1,2,1,0,0,9,1,58
"Altstetterstrasse 247 + 249, 8048 Zürich",,47.38419007709569,8.48442893979978,4002051424,5.5,140m²,25,1,75,1,2,1,2,1,30,1,18,1,0,0,1,1,0,0,1,1,7,1,6,1,13,1,0,0,24,1,204
"Zähringerstrasse 18, 4057 Basel",,47.5699369,7.5884312,4002051399,5.5,140m²,57,1,197,1,55,1,14,1,54,1,3,1,2,1,11,1,1,1,0,0,28,1,12,1,27,1,0,0,11,1,472
"Erlenmattweg 7, 4058 Basel",,47.5694446,7.6017367,4002051268,5.5,140m²,41,1,139,1,43,1,13,1,39,1,3,1,1,1,5,1,0,0,0,0,17,1,6,1,18,1,0,0,14,1,339
"Nordeckstrasse 10, 8636 Wald ZH",,47.2680332,8.9159312,4002051266,5.5,140m²,1,1,7,1,2,1,1,1,2,1,0,0,0,0,1,1,0,0,0,0,1,1,3,1,1,1,0,0,3,1,22
"Altstetterstrasse 247 + 249, 8048 Zürich",,47.38419007709569,8.48442893979978,4002050974,5.5,140m²,25,1,75,1,2,1,2,1,30,1,18,1,0,0,1,1,0,0,1,1,7,1,6,1,13,1,0,0,24,1,204
"Altstetterstrasse 247 + 249, 8048 Zürich",,47.38419007709569,8.48442893979978,4002050973,5.5,140m²,25,1,75,1,2,1,2,1,30,1,18,1,0,0,1,1,0,0,1,1,7,1,6,1,13,1,0,0,24,1,204
"Altstetterstrasse 247 + 249, 8048 Zürich",,47.38419007709569,8.48442893979978,4002050972,5.5,140m²,25,1,75,1,2,1,2,1,30,1,18,1,0,0,1,1,0,0,1,1,7,1,6,1,13,1,0,0,24,1,204
"Lerchenhalde 4, 8703 Erlenbach ZH",,47.3075037,8.597878694041455,4002048658,5.5,140m²,2,1,9,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,5,1,0,0,5,1,27
"Buckhauserstrasse 49, 8048 Zürich",,47.38425,8.4941461,4002047849,5.5,140m²,29,1,84,1,1,1,2,1,35,1,19,1,0,0,2,1,0,0,2,1,9,1,7,1,18,1,0,0,27,1,235
"Papillonallee 21a, 3172 Niederwangen BE",,46.928965649999995,7.38840559959643,4002046683,5.5,140m²,0,0,13,1,3,1,0,0,4,1,0,0,0,0,2,1,0,0,1,1,2,1,3,1,5,1,0,0,2,1,35
"Papillonallee 15b, 3172 Niederwangen BE",,46.9293239,7.387921476002995,4002046680,3.5,93m²,0,0,13,1,3,1,0,0,4,1,0,0,0,0,2,1,0,0,1,1,2,1,3,1,5,1,0,0,2,1,35
"Gartenstrasse 6, 8002 Zürich",,47.3688989,8.5346665,4002042468,3.5,93m²,183,1,522,1,159,1,46,1,193,1,22,1,2,1,26,1,0,0,11,1,39,1,50,1,60,1,0,0,40,1,1353
"Kieshübelweg 2, 4310 Rheinfelden",,47.5484714,7.7761875,4002042222,3.5,93m²,11,1,18,1,3,1,1,1,8,1,0,0,0,0,0,0,0,0,1,1,5,1,9,1,2,1,1,1,12,1,71
"Rue Louis-D'Affry 6, 1700 Fribourg",,46.80358593281353,7.150016759877996,4002039938,3.5,93m²,24,1,93,1,14,1,6,1,37,1,3,1,6,1,10,1,1,1,0,0,12,1,13,1,14,1,0,0,45,1,278
"Erlenmattstrasse 18, 4058 Basel",,47.5696198,7.6003248,4002039720,3.5,93m²,40,1,143,1,46,1,13,1,41,1,4,1,1,1,5,1,0,0,0,0,18,1,6,1,18,1,0,0,16,1,351
"Via Quinta 59, 6710 Biasca",,46.349700944512584,8.972572549112444,4002038670,3.5,93m²,0,0,6,1,0,0,0,0,2,1,0,0,0,0,2,1,0,0,0,0,3,1,3,1,4,1,0,0,2,1,22
"Via Beltramina 8, 6900 Lugano",,46.01733183132692,8.956635744418996,4002038668,3.5,93m²,38,1,89,1,22,1,9,1,33,1,10,1,5,1,20,1,0,0,2,1,26,1,18,1,17,1,2,1,21,1,312
"Bahnhofstrasse 7, 4415 Lausen",,47.4704259,7.760250659513142,4002038663,3.5,93m²,0,0,5,1,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2,1,12
"Berntorgasse 16, 3600 Thun",,46.76093845,7.62720647145314,4002037350,3.5,93m²,12,1,62,1,15,1,6,1,13,1,1,1,0,0,1,1,1,1,0,0,6,1,9,1,9,1,2,1,31,1,168
"Zwischenbächen 8, 8048 Zürich",,47.385465249999996,8.480893407862188,4002036031,3.5,93m²,21,1,67,1,2,1,2,1,28,1,15,1,0,0,1,1,0,0,1,1,7,1,6,1,13,1,0,0,21,1,184
"Steigstr. 36, 8200 Schaffhausen",,47.6959401,8.6293407,4002034028,3.5,93m²,19,1,64,1,17,1,0,0,19,1,6,1,0,0,4,1,0,0,2,1,9,1,11,1,8,1,4,1,12,1,175
"Bois de la Chapelle 63, 1213 Onex",,46.1890413,6.102466,4002029971,3.5,93m²,3,1,31,1,0,0,0,0,4,1,3,1,0,0,1,1,1,1,0,0,7,1,3,1,6,1,0,0,16,1,75
"Margrethenstrasse 3, 4103 Bottmingen",,47.527083399999995,7.573730799999999,4002023503,3.5,93m²,2,1,13,1,1,1,0,0,2,1,2,1,0,0,1,1,0,0,0,0,3,1,2,1,1,1,0,0,5,1,32
"Kranichweg 34, 3074 Muri b. Bern",,,,4002023034,3.5,93m²,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kranichweg 4, 3074 Muri b. Bern",,,,4002023033,3.5,93m²,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gellertpark 4, 4052 Basel",,47.5523999,7.6088055,4002018499,3.5,93m²,36,1,106,1,21,1,3,1,17,1,4,1,4,1,9,1,0,0,7,1,13,1,20,1,14,1,0,0,30,1,284
"Avenue du Temple 1-3, 1020 Renens VD",,46.53648792285093,6.588527170146207,4002017369,3.5,93m²,10,1,48,1,5,1,2,1,20,1,3,1,2,1,6,1,0,0,1,1,10,1,8,1,4,1,0,0,17,1,136
"Lochäckerstrasse 12, 8302 Kloten",,47.44462435,8.590296690387076,4002017366,3.5,93m²,5,1,16,1,2,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,4,1,5,1,1,1,0,0,5,1,42
"Oberer Rheinweg 35, 4058 Basel",,47.5596364,7.5922363,4002009966,3.5,93m²,81,1,270,1,67,1,15,1,74,1,10,1,2,1,19,1,1,1,6,1,36,1,24,1,34,1,0,0,19,1,658
"Stauffacherstrasse 7, 9000 St. Gallen",,47.4233828,9.363545290413684,4002004590,3.5,93m²,40,1,124,1,47,1,6,1,26,1,10,1,0,0,8,1,0,0,2,1,8,1,14,1,23,1,1,1,29,1,338
"Girhaldenstrasse 20, 8048 Zürich",,47.3887106,8.4778869,4001998768,2.5,38m²,17,1,56,1,2,1,1,1,25,1,12,1,0,0,1,1,0,0,1,1,4,1,4,1,9,1,0,0,14,1,146
"Im Römerquartier 4A, 4800 Zofingen",,47.2842437,7.9478069,4001980238,2.5,38m²,10,1,26,1,1,1,5,1,3,1,1,1,0,0,3,1,0,0,0,0,5,1,7,1,2,1,0,0,4,1,67
"Centralweg 16, 3013 Bern",,46.9568007,7.4460501,4001976792,2.5,38m²,65,1,223,1,54,1,11,1,67,1,11,1,36,1,32,1,0,0,3,1,22,1,17,1,46,1,1,1,18,1,606
"Hegenheimerstrasse 47, 4055 Basel",,47.5602871,7.572334,4001964147,2.5,38m²,45,1,154,1,44,1,7,1,38,1,8,1,1,1,13,1,1,1,1,1,28,1,7,1,17,1,0,0,13,1,377
"Radarstrasse 7, 3013 Bern",,46.9544023,7.4583427,4001963761,2.5,38m²,47,1,195,1,47,1,10,1,43,1,15,1,10,1,11,1,0,0,0,0,20,1,14,1,33,1,0,0,19,1,464
"Lörracherstrasse 146, 4125 Riehen",,47.593975650000004,7.655076756066734,4001962645,2.5,38m²,8,1,19,1,1,1,1,1,3,1,1,1,0,0,2,1,0,0,0,0,4,1,6,1,7,1,0,0,11,1,63
"Büchelring 7, 8134 Adliswil",,47.3008182,8.5204045,4001962409,2.5,38m²,2,1,10,1,0,0,0,0,2,1,3,1,0,0,0,0,0,0,0,0,2,1,4,1,2,1,0,0,6,1,31
"Torggelstrasse 12, 8265 Mammern",,47.64235715,8.913912191645869,4001961365,2.5,38m²,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5
"Bachlettenstrasse 47, 4054 Basel",,47.5485763,7.5792627,4001961205,2.5,38m²,65,1,182,1,29,1,7,1,38,1,12,1,4,1,22,1,1,1,7,1,30,1,28,1,25,1,0,0,16,1,466
"Lessingstrasse 9, 8002 Zürich",,47.3589702,8.524235995596992,4001955020,2.5,38m²,31,1,115,1,20,1,3,1,47,1,13,1,0,0,4,1,0,0,5,1,12,1,15,1,16,1,0,0,17,1,298
"Rosengartenhalde 9B, 6006 Luzern",,47.05582685,8.33943285,4001908721,2.5,38m²,1,1,10,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,2,1,0,0,9,1,28
"Bahnhofstrasse 29, 6162 Entlebuch",,46.99279905,8.062181943454604,4001879398,2.5,38m²,0,0,3,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,9
"Dorfstrasse 68, 8630 Rüti ZH",,47.25927284056309,8.850536587914371,4001858474,2.5,38m²,5,1,27,1,2,1,0,0,10,1,1,1,0,0,0,0,0,0,2,1,1,1,3,1,5,1,1,1,27,1,84
"Neuhardstrasse 11, 4600 Olten",,47.3491937,7.9097581,4001858368,2.5,38m²,16,1,50,1,14,1,4,1,20,1,2,1,0,0,2,1,0,0,1,1,5,1,9,1,5,1,0,0,15,1,143
"Dorfstrasse 66, 8630 Rüti ZH",,47.259273900000004,8.85609225,4001858314,2.5,38m²,5,1,25,1,2,1,0,0,10,1,1,1,0,0,0,0,0,0,2,1,1,1,3,1,5,1,1,1,27,1,82
"Dorfstrasse 68, 8630 Rüti ZH",,47.259273900000004,8.85609225,4001856669,2.5,38m²,5,1,25,1,2,1,0,0,10,1,1,1,0,0,0,0,0,0,2,1,1,1,3,1,5,1,1,1,27,1,82
"Klingentalgraben 37, 4057 Basel",,47.5642678,7.5911068,4001852654,2.5,38m²,78,1,262,1,71,1,15,1,68,1,9,1,2,1,17,1,1,1,3,1,33,1,20,1,34,1,0,0,16,1,629
"Niederdorfstrasse 37, 8001 Zürich",,47.37487745,8.543692238869863,4001836989,2.5,38m²,174,1,491,1,146,1,44,1,186,1,30,1,2,1,27,1,0,0,9,1,43,1,51,1,62,1,0,0,46,1,1311
"Madretschstrasse 72, 2503 Bienne",,47.134571,7.2555474,4001809267,2.5,38m²,34,1,91,1,31,1,1,1,40,1,14,1,3,1,4,1,0,0,4,1,11,1,10,1,21,1,0,0,46,1,310
"Beckenmoosstrasse 10, 8586 Riedt b. Erlen",,47.547846907271904,9.218592585520312,4001799566,2.5,38m²,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3
"Missionsstrasse 21D, 4055 Basel",,47.5584801,7.57686,4001786521,3.5,,70,1,213,1,60,1,9,1,61,1,9,1,1,1,17,1,1,1,4,1,34,1,15,1,30,1,0,0,16,1,540
"Viale Serfontana, 6834 Morbio Inferiore",,45.84765255769844,9.014801828419085,4001762406,3.5,,1,1,18,1,23,1,0,0,5,1,0,0,0,0,3,1,0,0,0,0,6,1,3,1,3,1,0,0,2,1,64
"Amerbachstrasse 66, 4057 Basel",,47.5692456,7.5941997,4001761552,3.5,,55,1,184,1,54,1,14,1,50,1,5,1,1,1,10,1,1,1,0,0,23,1,10,1,27,1,0,0,17,1,451
"Kirchweg 30, 8102 Oberengstringen",,47.4051629,8.4733558,4001677568,3.5,,2,1,18,1,1,1,0,0,3,1,0,0,0,0,2,1,0,0,2,1,1,1,0,0,2,1,0,0,3,1,34
"Via Sasso Corbaro 19, 6593 Cadenazzo",,46.15130057952928,8.944419531213565,4001668529,3.5,,3,1,4,1,2,1,1,1,1,1,0,0,0,0,2,1,0,0,0,0,3,1,1,1,0,0,0,0,0,0,17
"Mattenstrasse 81, 2503 Biel",,47.13653564014356,7.254708116929318,4001495431,3.5,,35,1,90,1,30,1,1,1,39,1,14,1,3,1,4,1,0,0,4,1,11,1,9,1,20,1,0,0,46,1,306
"Alleestrasse 7, 2503 Biel",,47.13458171730643,7.254391997657591,4001495422,3.5,,34,1,95,1,33,1,1,1,41,1,15,1,3,1,4,1,0,0,4,1,12,1,10,1,22,1,0,0,46,1,320
"Rue de la Fiaz 38, 2300 La Chaux-de-Fonds",,47.0893454,6.807948252817535,4001464139,3.5,,3,1,10,1,2,1,0,0,1,1,2,1,0,0,2,1,0,0,0,0,2,1,1,1,1,1,0,0,3,1,27
"Veia Soras 33, 7460 Savognin",,46.60111125,9.604059085660328,4001457125,3.5,,2,1,3,1,3,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,2,1,4,1,0,0,4,1,21
"Alte Gockhauserstrasse 4, 8044 Gockhausen",,47.381631,8.59493805,4001413820,3.5,,0,0,6,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,11
"Hauptstrasse 10, 4147 Aesch BL",,47.4644298,7.6016969,4001044152,3.5,,1,1,8,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,2,1,0,0,7,1,22
"Zürcherstrasse 15, 8852 Altendorf",,47.1924468,8.82838524449879,4002081715,3.5,,2,1,8,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,11,1,24
"Waldi 9, 6222 Beromünster",,47.18739425,8.167430249999999,4002081639,3.5,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Bückenweg 33, 4126 Bettingen",,47.570060350000006,7.6608530951456295,4002081202,3.5,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
"Rainstrassse 14a, 8307 Effretikon",,,,4002081144,3.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Herrgass 2, 8413 Neftenbach",,47.524442500000006,8.659340000000002,4002081023,3.5,,2,1,1,1,0,0,0,0,2,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,6,1,0,0,1,1,16
"Dorfstrasse 57, 3438 Lauperswil",,46.96579,7.742265980739813,4002080962,3.5,,0,0,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,1,1,8
"Hiltystrasse 25, 3006 Bern",,46.9343912,7.475397,4002079590,3.5,,3,1,16,1,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,6,1,3,1,6,1,0,0,6,1,44
"Rebacker 13, 8905 Arni",,47.3191594,8.4172399,4002079584,3.5,,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4
"Bovelweg 18, 7304 Maienfeld",,47.01560265,9.544091185645122,4002079466,3.5,,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,2,1,8
"Hauptstrasse 22, 8586 Riedt b. Erlen",,47.54601493929233,9.208286522922615,4002078072,4.5,121m²,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3
"Turnerstrasse 18, 8006 Zürich",,47.384702149999995,8.544353751317338,4002078048,4.5,121m²,119,1,306,1,87,1,31,1,128,1,22,1,2,1,23,1,0,0,9,1,23,1,20,1,46,1,0,0,24,1,840
"Engerainhalde 10, 3613 Steffisburg",,46.7807866,7.611936462533876,4002077719,4.5,121m²,2,1,8,1,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,2,1,3,1,0,0,4,1,22
"Langägertenstrasse 22, 8125 Zollikerberg",,47.344475450000004,8.596223350954984,4002076412,4.5,121m²,4,1,7,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,0,0,1,1,3,1,0,0,13,1,31
"Underbach 19, 8494 Bauma",,47.372953949999996,8.86868753088877,4002075380,4.5,121m²,1,1,5,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,10
"Promenada 35b, 7018 Flims",,46.82793445,9.28826024334023,4002074918,4.5,121m²,9,1,22,1,5,1,0,0,2,1,0,0,0,0,1,1,0,0,0,0,2,1,2,1,2,1,0,0,10,1,55
"Laubisrütistrasse 53, 8712 Stäfa",,47.23907335,8.74622725,4002074913,4.5,121m²,1,1,6,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10,1,18
"Oberwilerstrasse 27, 4106 Therwil",,47.5011527,7.5533118,4002074480,4.5,121m²,1,1,9,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,4,1,1,1,2,1,0,0,12,1,31
"Herbstweg 77, 8050 Zürich",,47.4064039,8.5626009,4002073985,4.5,121m²,14,1,70,1,11,1,3,1,22,1,11,1,2,1,5,1,0,0,1,1,7,1,9,1,11,1,0,0,29,1,195
"Riedstrasse 1, 8914 Aeugstertal",,47.28671065,8.481126199999999,4002073972,4.5,121m²,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
"Kirchweg 3, 5622 Waltenschwil",,47.333912749999996,8.301122100000002,4002073696,4.5,121m²,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,4,1,11
"Dorfstrasse 51, 8192 Glattfelden",,47.5585478,8.502958,4002073617,4.5,121m²,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6,1,11
"Ausserdorf 15, 5705 Hallwil",,47.3260912,8.179163397448097,4002073572,4.5,121m²,1,1,1,1,0,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,8
"Grampenweg 29, 8180 Bülach",,47.5168349,8.535016696550846,4002073464,4.5,121m²,1,1,26,1,2,1,2,1,10,1,0,0,0,0,1,1,0,0,0,0,4,1,7,1,3,1,0,0,10,1,66
"Plattenstrasse 15, 8706 Meilen",,47.2715848,8.637940756052142,4002073384,4.5,121m²,0,0,5,1,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,2,1,4,1,1,1,0,0,2,1,17
4202 Duggingen,,47.452058338444445,7.606126141222222,4002073307,4.5,121m²,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5
"Chastli 40, 8718 Schänis",,47.1636044,9.054859408769763,4002072656,4.5,121m²,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,2,1,6
"Kruft 6, 9425 Thal",,47.46471255,9.57227649864157,4002072569,4.5,121m²,3,1,13,1,2,1,1,1,1,1,5,1,0,0,1,1,0,0,0,0,1,1,2,1,2,1,0,0,13,1,44
"Dorfstrasse 1, 8934 Knonau",,47.223993,8.462869335753219,4002072547,4.5,121m²,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"Neubadstrasse 149, 4054 Basel",,47.5469038,7.565355,4002072378,4.5,121m²,11,1,42,1,3,1,1,1,5,1,3,1,0,0,3,1,0,0,1,1,13,1,7,1,7,1,0,0,5,1,101
"Lombardeiweg 12, 3904 Naters",,46.32691389480042,7.988903061959285,4002071726,5.0,96m²,5,1,34,1,3,1,1,1,5,1,3,1,0,0,2,1,0,0,0,0,7,1,5,1,1,1,0,0,5,1,71
"Dorfstrasse 45, 5436 Würenlos",,47.44325035,8.3651756,4002071702,5.0,96m²,3,1,7,1,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,4,1,0,0,2,1,22
"Oberdorfstrasse 43, 8874 Mühlehorn",,47.1165534,9.17123933169014,4002071697,5.0,96m²,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3
"Bättwilerstrasse 37, 4108 Witterswil",,47.48694305,7.519845104275655,4002071526,5.0,96m²,0,0,2,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,7
"Roswiesenstrasse 122, 8051 Zürich",,47.40621455,8.578507400000003,4002071320,5.0,96m²,10,1,39,1,2,1,1,1,11,1,3,1,0,0,2,1,0,0,1,1,7,1,5,1,16,1,0,0,14,1,111
"Lindhaldenstrasse 120, 3076 Worb",,46.9278411,7.577855769082266,4002071305,5.0,96m²,5,1,5,1,1,1,0,0,1,1,4,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,5,1,25
8008 Zürich,,47.3537532,8.560742331897757,4002070235,5.0,96m²,26,1,68,1,6,1,3,1,7,1,7,1,0,0,2,1,0,0,5,1,9,1,3,1,9,1,0,0,10,1,155
"Tobelhofstrasse 344, 8044 Gockhausen",,47.3819456324624,8.598339804624782,4002069898,5.0,96m²,0,0,6,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,12
"Kurvenstrasse 13, 8006 Zürich",,47.3843066,8.542326805989921,4002069772,5.0,96m²,134,1,367,1,123,1,35,1,141,1,22,1,2,1,23,1,0,0,9,1,25,1,21,1,48,1,0,0,25,1,975
"Stückelbergstrasse 4, 9000 St. Gallen",,47.4164503,9.356135,4002068897,5.0,96m²,8,1,35,1,6,1,1,1,13,1,5,1,0,0,3,1,0,0,2,1,4,1,6,1,13,1,1,1,14,1,111
"Pfäffikonerstrasse 16, 8834 Schindellegi",,47.1761,8.713699,4002068567,5.0,96m²,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2,1,9
"Grünrain 7, 6026 Rain",,47.1277791,8.245222155824393,4002067781,5.0,96m²,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2
"Steinacherrain 5, 6232 Geuensee",,47.2030294,8.10650175,4002067473,5.0,96m²,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,5,1,10
"Püntenstrasse 18, 8184 Bachenbülach",,47.5068791,8.546710882453894,4002066827,5.0,96m²,0,0,14,1,2,1,2,1,6,1,0,0,0,0,2,1,0,0,0,0,2,1,4,1,2,1,0,0,10,1,44
"Fischerhäuserstrasse 7, 8200 Schaffhausen",,47.696004450000004,8.642428101973131,4002066394,5.0,96m²,19,1,65,1,17,1,0,0,17,1,8,1,0,0,5,1,0,0,1,1,9,1,11,1,9,1,2,1,9,1,172
"Bergstrasse 10, 8735 St. Gallenkappel",,47.24392435,8.960577349863977,4002066349,5.0,96m²,0,0,4,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,4,1,11
"Grabackerstrasse 21, 8722 Kaltbrunn",,47.21528135,9.010520044832697,4002065973,5.0,96m²,2,1,8,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2,1,17
"Bahnhofplatz 1, 8802 Kilchberg",,47.3250602,8.5479821,4002064906,5.0,96m²,1,1,11,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,3,1,1,1,1,1,1,1,0,0,6,1,27
