price,area,food_beverage_count,education_count,healthcare_count,financial_services_count,transportation_count
2880,115.0,10,1,2,1,1
2880,115.0,10,1,1,0,0
2880,115.0,1,0,0,0,0
2880,115.0,0,0,0,1,1
2880,115.0,0,0,0,0,1
2880,115.0,1,0,0,0,5
2880,115.0,1,1,0,0,0
2880,115.0,35,1,1,3,2
2880,115.0,0,1,1,0,0
2880,115.0,1,0,0,0,0
2880,115.0,2,0,0,1,0
2880,115.0,6,2,1,1,0
2880,115.0,35,1,1,3,2
2880,115.0,1,0,0,0,5
2880,115.0,12,0,1,1,1
2880,115.0,1,0,0,0,5
7980,260.0,4,0,0,0,0
7980,260.0,0,0,0,0,1
7980,260.0,6,2,1,1,0
7980,260.0,9,2,1,0,0
7980,260.0,2,0,0,0,1
7980,260.0,1,0,0,0,0
7980,260.0,1,0,0,0,0
7980,260.0,1,0,0,0,0
7980,260.0,35,1,1,3,2
7980,260.0,13,3,2,7,0
7980,260.0,8,0,1,2,4
7980,260.0,3,0,1,1,2
7980,260.0,1,0,1,2,1
6700,170.0,1,1,0,0,0
6700,170.0,2,0,0,0,0
6700,170.0,1,0,0,1,0
6700,170.0,22,3,0,1,0
6700,170.0,6,0,0,0,1
6700,170.0,2,0,0,0,0
6700,170.0,4,1,0,0,0
6700,170.0,14,0,2,2,1
6700,170.0,1,0,0,0,0
6700,170.0,19,2,2,3,2
6700,170.0,9,0,1,1,2
6700,170.0,5,1,1,4,2
6700,170.0,1,0,0,0,0
6700,170.0,0,0,0,0,1
6700,170.0,1,0,0,1,0
6700,170.0,22,3,0,1,0
6700,170.0,2,0,0,0,1
6700,170.0,0,0,0,0,1
6700,170.0,2,0,0,1,0
2750,33.0,2,0,0,1,2
2750,33.0,26,3,0,1,1
2750,33.0,72,0,3,2,2
2750,33.0,0,0,0,0,2
2750,33.0,1,0,0,0,1
2750,33.0,1,0,0,0,0
2750,33.0,9,1,2,4,5
2750,33.0,8,1,2,4,4
2750,33.0,0,0,0,0,6
2750,33.0,13,0,0,1,4
2750,33.0,4,0,0,1,8
2750,33.0,6,2,0,0,1
2750,33.0,6,0,0,0,0
2750,33.0,0,1,0,0,1
2750,33.0,1,0,0,0,0
2750,33.0,1,0,0,1,1
2750,33.0,30,2,1,2,1
2750,33.0,8,1,1,0,0
2750,33.0,4,1,0,0,0
3300,170.0,4,1,0,0,0
3300,170.0,0,0,0,0,1
3300,170.0,6,1,1,2,6
3300,170.0,1,0,0,0,9
3300,170.0,22,3,0,1,0
3300,170.0,16,0,3,0,0
3300,170.0,72,0,3,2,2
3300,170.0,2,0,0,1,10
3300,170.0,6,0,2,3,0
3300,170.0,46,0,0,2,0
3300,170.0,8,0,0,2,0
3300,170.0,1,0,0,0,0
3300,170.0,0,1,0,0,0
3300,170.0,14,2,1,2,0
3300,170.0,2,0,3,1,0
3300,170.0,1,0,0,0,0
3710,300.0,1,1,0,1,1
3710,300.0,5,0,0,0,1
3710,300.0,5,0,0,0,0
3710,300.0,2,1,0,1,0
3710,300.0,72,0,3,2,2
3710,300.0,2,2,0,0,2
3710,300.0,16,0,1,1,0
3710,300.0,12,1,1,5,4
3710,300.0,19,3,3,1,3
3710,300.0,2,0,1,1,0
3710,300.0,1,0,0,1,0
3710,300.0,1,0,0,0,6
3710,300.0,12,1,2,1,1
3710,300.0,1,2,0,0,0
4340,121.0,1,2,0,0,0
4340,121.0,1,2,0,0,2
4340,121.0,4,1,1,0,11
4340,121.0,3,0,0,1,0
4340,121.0,9,1,0,1,8
4340,121.0,2,0,0,0,0
4340,121.0,11,1,1,0,1
4340,121.0,19,0,2,0,0
4340,121.0,2,1,0,1,0
4340,121.0,3,1,1,0,0
4340,121.0,4,0,1,2,5
4340,121.0,72,0,3,2,2
4340,121.0,72,0,3,2,2
4340,121.0,2,0,1,2,16
4340,121.0,7,0,3,3,5
4340,121.0,0,0,0,0,3
4340,121.0,6,0,0,2,7
4340,121.0,1,0,0,0,0
3250,150.0,0,1,0,0,4
3250,150.0,9,1,0,1,8
3250,150.0,6,1,3,2,0
3250,150.0,8,2,0,3,1
3250,150.0,3,1,1,3,1
3250,150.0,4,3,0,3,2
3250,150.0,135,2,3,4,0
3250,150.0,1,0,0,2,1
3250,150.0,0,0,0,0,1
3250,150.0,33,3,2,2,1
3250,150.0,2,0,0,0,0
3250,150.0,19,1,2,5,9
3250,150.0,6,0,1,2,1
3250,150.0,9,1,0,1,8
3250,150.0,9,1,0,0,2
3250,150.0,3,1,0,1,2
3250,150.0,23,2,2,0,0
5950,150.0,2,0,0,0,1
5950,150.0,2,0,0,0,1
5950,150.0,2,0,0,0,1
5950,150.0,2,0,0,0,1
5950,150.0,2,0,0,0,1
5950,150.0,2,0,0,0,1
5950,150.0,46,0,7,5,1
5950,150.0,0,0,1,2,0
5950,150.0,7,1,2,3,1
5950,150.0,2,1,1,0,0
5950,150.0,0,0,0,2,2
5950,150.0,2,1,0,0,1
5950,150.0,2,1,0,0,1
5950,150.0,2,1,0,0,1
5950,150.0,0,0,0,2,2
5950,150.0,6,0,1,4,0
5950,150.0,0,0,1,1,2
5950,150.0,1,0,0,0,0
5950,150.0,1,0,0,0,0
2280,81.0,3,0,0,0,0
2280,81.0,5,0,2,3,1
2280,81.0,4,0,2,1,0
2280,81.0,1,1,0,0,1
2280,81.0,3,0,0,1,3
2280,81.0,2,1,0,1,3
2280,81.0,4,0,0,0,0
2280,81.0,25,2,2,0,0
2280,81.0,2,0,0,0,0
2280,81.0,10,2,1,6,9
2280,81.0,4,0,2,4,0
2280,81.0,8,0,0,2,1
2280,81.0,1,0,1,0,2
2280,81.0,3,1,0,1,2
2280,81.0,0,0,0,0,1
2280,81.0,18,0,1,3,0
2280,81.0,8,0,0,2,1
3480,117.0,3,0,0,1,3
3480,117.0,9,0,0,0,0
3480,117.0,9,0,0,0,0
3480,117.0,11,0,1,0,0
3480,117.0,2,0,1,1,0
3480,117.0,2,0,1,1,0
3480,117.0,2,0,1,1,0
3480,117.0,6,1,1,2,3
3480,117.0,1,0,0,0,0
3480,117.0,0,0,0,0,1
3480,117.0,13,2,4,4,2
3480,117.0,9,0,2,6,1
3480,117.0,1,0,0,0,0
3480,117.0,1,0,0,0,0
3480,117.0,13,2,4,4,2
3480,117.0,3,0,0,1,0
3480,117.0,2,0,0,1,0
2490,108.0,4,1,0,2,0
2490,108.0,2,0,1,1,0
2490,108.0,2,0,0,1,0
2490,108.0,4,0,0,1,2
2490,108.0,1,0,0,0,0
2490,108.0,1,0,0,0,0
2490,108.0,1,0,0,0,2
2490,108.0,7,0,1,0,1
2490,108.0,2,1,0,1,0
2490,108.0,0,0,0,0,1
2490,108.0,11,0,2,5,1
2490,108.0,6,0,0,2,0
2490,108.0,4,0,0,2,0
2490,108.0,22,3,1,5,9
3590,170.0,11,1,1,1,2
3590,170.0,45,5,3,0,0
3590,170.0,4,1,0,0,2
3590,170.0,1,0,0,0,0
3590,170.0,5,0,0,1,0
3590,170.0,5,0,0,4,2
3590,170.0,4,0,0,0,0
3590,170.0,5,0,0,1,0
3590,170.0,6,0,2,0,0
3590,170.0,1,0,0,0,4
3590,170.0,7,1,0,1,1
3590,170.0,11,0,2,5,1
3590,170.0,1,0,0,0,2
3590,170.0,2,1,0,0,0
3590,170.0,7,2,1,1,0
2030,140.0,1,0,0,0,0
2030,140.0,1,1,0,1,2
2030,140.0,4,0,0,0,0
2030,140.0,4,1,0,0,3
2030,140.0,8,2,1,0,0
2030,140.0,4,0,0,2,0
2030,140.0,6,0,1,1,0
2030,140.0,7,2,1,1,0
2030,140.0,8,2,1,0,0
2030,140.0,5,0,0,0,4
2030,140.0,2,0,0,1,0
2030,140.0,3,0,1,1,0
2030,140.0,8,2,3,5,1
2030,140.0,5,3,1,0,0
2030,140.0,13,5,1,0,8
2030,140.0,8,0,1,1,0
2030,140.0,27,5,2,1,0
2590,122.0,6,2,1,1,0
2590,122.0,3,2,0,2,3
2590,122.0,8,0,3,1,0
2590,122.0,1,0,0,2,2
2590,122.0,4,0,1,0,0
2590,122.0,1,0,0,0,1
2590,122.0,4,0,0,0,0
2590,122.0,2,0,0,0,0
2590,122.0,1,0,0,1,1
2590,122.0,38,0,2,1,0
2590,122.0,19,1,2,5,3
2590,122.0,11,1,1,1,2
3270,128.0,4,0,1,0,0
3270,128.0,4,0,0,0,1
3270,128.0,5,0,0,3,2
3270,128.0,4,0,0,3,0
3270,128.0,2,0,0,1,0
3270,128.0,2,0,1,0,3
3270,128.0,28,0,2,13,4
3270,128.0,5,0,1,0,0
3270,128.0,40,4,3,4,16
3270,128.0,0,1,0,0,0
3270,128.0,27,5,2,1,0
3270,128.0,1,0,0,0,1
3270,128.0,27,5,2,1,0
3270,128.0,2,0,0,0,0
