price,area,cafe_count,restaurant_count,bar_count,pub_count,fast_food_count,school_count,university_count,library_count,hospital_count,clinic_count,pharmacy_count,bank_count,atm_count,bus_station_count,parking_count
2880,115.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2880,115.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2880,115.0,0,3,0,1,0,1,0,0,0,0,0,0,1,0,1
2880,115.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2880,115.0,0,3,0,1,0,1,0,0,0,0,0,0,1,0,1
2880,115.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7980,260.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7980,260.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7980,260.0,0,3,0,1,0,1,0,0,0,0,0,0,1,0,1
7980,260.0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0
6700,170.0,2,5,2,0,0,0,0,0,0,0,0,1,0,0,0
6700,170.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6700,170.0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0
6700,170.0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1
6700,170.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6700,170.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6700,170.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2750,33.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2750,33.0,0,5,1,0,4,0,0,0,0,0,0,0,0,0,0
2750,33.0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0
2750,33.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2750,33.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2750,33.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
2750,33.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2750,33.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2750,33.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3300,170.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3300,170.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3300,170.0,0,4,0,0,1,0,0,0,0,0,1,0,0,0,0
3300,170.0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0
3300,170.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
3300,170.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
3300,170.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3710,300.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3710,300.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3710,300.0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0
3710,300.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3710,300.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3710,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
3710,300.0,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0
4340,121.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4340,121.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
4340,121.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
4340,121.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4340,121.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4340,121.0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0
4340,121.0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0
4340,121.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3250,150.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
3250,150.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3250,150.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3250,150.0,1,3,8,1,5,0,0,0,0,0,1,0,2,0,0
3250,150.0,3,7,0,0,0,0,0,0,0,0,1,0,0,0,0
3250,150.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3250,150.0,3,3,1,1,3,0,0,0,0,0,3,1,3,0,1
3250,150.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
3250,150.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5950,150.0,8,5,4,1,1,0,0,0,0,0,1,2,1,0,1
5950,150.0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0
2280,81.0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0
2280,81.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2280,81.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2280,81.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0
2280,81.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3480,117.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3480,117.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3480,117.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3480,117.0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1
3480,117.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3480,117.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2490,108.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2490,108.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2490,108.0,0,1,2,1,1,0,0,0,0,0,1,1,1,0,0
