price,area,food_beverage_count,education_count,healthcare_count,financial_services_count,transportation_count
2880,115.0,57,1,4,3,5
2880,115.0,24,3,1,1,0
2880,115.0,4,0,1,0,2
2880,115.0,0,0,0,0,1
2880,115.0,5,1,2,1,3
2880,115.0,2,0,0,0,4
2880,115.0,29,8,2,1,1
2880,115.0,101,3,2,10,1
2880,115.0,0,1,1,0,0
2880,115.0,10,0,0,1,2
2880,115.0,2,0,0,1,0
2880,115.0,7,2,1,1,0
2880,115.0,101,3,2,10,1
2880,115.0,1,0,0,0,5
2880,115.0,34,2,2,2,2
2880,115.0,1,0,0,0,5
7980,260.0,22,0,0,2,17
7980,260.0,14,2,2,2,13
7980,260.0,7,2,1,1,0
7980,260.0,27,3,2,1,0
7980,260.0,6,0,1,2,4
7980,260.0,1,0,0,0,0
7980,260.0,1,0,0,0,0
7980,260.0,1,0,0,0,0
7980,260.0,13,1,2,1,3
7980,260.0,13,0,2,1,3
7980,260.0,101,3,2,10,1
7980,260.0,18,4,2,7,0
7980,260.0,8,0,1,2,4
7980,260.0,3,0,1,0,0
7980,260.0,13,0,2,1,3
7980,260.0,13,1,2,1,3
7980,260.0,4,0,1,0,1
7980,260.0,13,0,2,1,3
7980,260.0,1,0,1,2,1
6700,170.0,1,2,0,0,3
6700,170.0,118,2,6,9,5
6700,170.0,1,0,0,1,0
6700,170.0,79,12,3,5,2
6700,170.0,1,0,0,0,0
6700,170.0,6,1,0,0,2
6700,170.0,2,0,0,0,0
6700,170.0,3,0,0,0,0
6700,170.0,16,2,2,2,1
6700,170.0,4,0,0,2,0
6700,170.0,58,7,4,9,5
6700,170.0,4,0,0,1,1
6700,170.0,6,1,2,5,2
6700,170.0,4,0,1,1,1
6700,170.0,1,0,0,0,1
6700,170.0,4,0,1,1,0
6700,170.0,79,12,3,5,2
6700,170.0,2,0,0,1,1
6700,170.0,6,1,0,2,2
6700,170.0,1,0,0,1,0
2750,33.0,20,5,0,1,10
2750,33.0,103,6,1,7,1
2750,33.0,274,9,13,11,14
2750,33.0,8,0,2,2,1
2750,33.0,0,0,0,0,2
2750,33.0,0,0,0,0,1
2750,33.0,2,0,0,1,0
2750,33.0,12,1,2,6,6
2750,33.0,11,1,2,4,6
2750,33.0,0,0,0,1,11
2750,33.0,27,0,2,8,4
2750,33.0,6,0,0,1,8
2750,33.0,5,2,0,0,2
2750,33.0,2,0,0,0,0
2750,33.0,0,1,0,0,0
2750,33.0,2,0,0,0,1
2750,33.0,56,5,5,4,4
2750,33.0,21,3,2,3,0
2750,33.0,3,0,0,0,0
3300,170.0,3,0,0,0,0
3300,170.0,3,0,0,0,1
3300,170.0,15,1,2,4,3
3300,170.0,1,0,0,0,8
3300,170.0,1,0,0,0,0
3300,170.0,79,12,3,5,2
3300,170.0,22,0,3,1,1
3300,170.0,274,9,13,11,14
3300,170.0,0,0,0,1,13
3300,170.0,9,2,4,3,1
3300,170.0,122,5,5,6,0
3300,170.0,12,0,0,3,1
3300,170.0,26,1,4,3,3
3300,170.0,37,2,2,2,3
3300,170.0,4,0,3,2,1
3300,170.0,1,0,0,0,0
3300,170.0,1,0,0,0,0
3710,300.0,8,0,0,0,2
3710,300.0,9,0,1,3,3
3710,300.0,2,1,0,1,0
3710,300.0,0,0,0,1,0
3710,300.0,0,1,0,0,1
3710,300.0,1,0,0,0,4
3710,300.0,274,9,13,11,14
3710,300.0,0,1,0,0,2
3710,300.0,20,1,1,1,2
3710,300.0,11,0,1,4,3
3710,300.0,33,7,4,8,4
3710,300.0,2,1,1,1,0
3710,300.0,0,0,0,2,0
3710,300.0,5,2,3,0,8
3710,300.0,17,3,2,1,3
3710,300.0,45,5,3,3,6
4340,121.0,45,5,3,3,6
4340,121.0,1,1,0,0,1
4340,121.0,4,1,0,0,13
4340,121.0,3,1,0,1,0
4340,121.0,16,3,0,1,12
4340,121.0,12,1,1,0,1
4340,121.0,36,0,3,2,1
4340,121.0,2,1,0,1,0
4340,121.0,28,2,5,2,4
4340,121.0,8,0,1,2,27
4340,121.0,274,9,13,11,14
4340,121.0,274,9,13,11,14
4340,121.0,1,1,1,2,13
4340,121.0,7,0,3,3,5
4340,121.0,0,0,0,0,2
4340,121.0,8,2,0,2,14
4340,121.0,14,1,1,4,1
3250,150.0,0,1,0,0,4
3250,150.0,16,3,0,1,12
3250,150.0,1,0,0,0,0
3250,150.0,0,2,0,0,0
3250,150.0,7,2,3,2,2
3250,150.0,3,2,0,1,0
3250,150.0,3,1,1,3,0
3250,150.0,1,0,0,0,2
3250,150.0,261,6,5,10,2
3250,150.0,4,0,1,3,4
3250,150.0,0,0,0,0,1
3250,150.0,97,7,3,7,5
3250,150.0,4,0,1,0,5
3250,150.0,65,9,8,19,20
3250,150.0,2,0,0,0,0
3250,150.0,16,3,0,1,12
3250,150.0,15,2,1,2,2
3250,150.0,4,1,1,2,1
3250,150.0,39,7,4,2,2
5950,150.0,0,0,0,0,1
5950,150.0,0,0,0,0,1
5950,150.0,0,0,0,0,1
5950,150.0,0,0,0,0,1
5950,150.0,0,0,0,0,1
5950,150.0,0,0,0,0,1
5950,150.0,223,1,15,31,7
5950,150.0,8,1,2,3,3
5950,150.0,5,1,1,2,1
5950,150.0,4,1,0,3,1
5950,150.0,0,0,0,0,1
5950,150.0,0,0,0,0,1
5950,150.0,0,0,0,0,1
5950,150.0,4,1,0,3,1
5950,150.0,5,0,1,4,0
5950,150.0,1,0,1,1,2
5950,150.0,2,0,1,0,0
5950,150.0,1,0,1,0,0
2280,81.0,6,1,1,2,0
2280,81.0,6,0,2,3,3
2280,81.0,3,1,2,1,0
2280,81.0,0,1,0,0,1
2280,81.0,1,1,0,0,0
2280,81.0,5,3,0,0,0
2280,81.0,49,4,3,0,0
2280,81.0,8,1,1,0,0
2280,81.0,1,0,1,1,3
2280,81.0,9,2,1,6,9
2280,81.0,6,1,2,4,0
2280,81.0,6,0,0,1,0
2280,81.0,1,0,1,0,2
2280,81.0,4,1,1,2,1
2280,81.0,2,1,0,0,5
2280,81.0,30,0,1,6,0
2280,81.0,7,0,0,1,1
2280,81.0,1,0,1,1,3
3480,117.0,37,1,6,4,5
3480,117.0,37,1,6,4,5
3480,117.0,37,1,4,1,7
3480,117.0,2,0,1,1,1
3480,117.0,2,0,1,1,1
3480,117.0,2,0,1,1,1
3480,117.0,16,2,2,3,10
3480,117.0,1,0,0,0,0
3480,117.0,3,0,0,1,2
3480,117.0,55,4,9,15,4
3480,117.0,12,0,3,7,2
3480,117.0,1,0,0,0,0
3480,117.0,1,0,1,0,0
3480,117.0,55,4,9,15,4
3480,117.0,3,0,0,1,0
3480,117.0,2,0,0,1,0
2490,108.0,4,1,0,2,0
2490,108.0,2,0,1,1,1
2490,108.0,1,0,0,0,0
2490,108.0,4,0,0,1,2
2490,108.0,2,1,0,0,1
2490,108.0,4,0,1,0,1
2490,108.0,1,0,0,0,0
2490,108.0,4,0,1,0,1
2490,108.0,1,0,0,0,2
2490,108.0,5,0,1,0,1
2490,108.0,5,3,1,4,4
2490,108.0,2,1,0,1,0
2490,108.0,2,1,0,0,5
2490,108.0,41,4,6,12,2
2490,108.0,6,0,0,2,0
2490,108.0,6,1,1,2,0
2490,108.0,21,3,1,5,5
3590,170.0,34,1,5,10,3
3590,170.0,154,17,9,20,3
3590,170.0,4,1,0,0,2
3590,170.0,14,0,2,1,3
3590,170.0,5,0,0,0,0
3590,170.0,1,0,0,0,2
3590,170.0,4,0,1,0,0
3590,170.0,5,0,0,0,0
3590,170.0,2,0,1,0,0
3590,170.0,2,0,0,0,4
3590,170.0,1,0,0,0,1
3590,170.0,24,5,1,2,13
3590,170.0,41,4,6,12,2
3590,170.0,2,0,0,0,2
3590,170.0,2,1,0,0,0
3590,170.0,7,2,1,1,0
3590,170.0,1,0,0,0,0
2030,140.0,1,0,0,0,0
2030,140.0,6,0,1,0,1
2030,140.0,1,1,0,1,3
2030,140.0,11,1,1,4,1
2030,140.0,7,1,0,1,4
2030,140.0,1,0,0,0,0
2030,140.0,26,5,3,0,1
2030,140.0,6,1,1,2,0
2030,140.0,6,1,1,2,0
2030,140.0,7,2,1,1,0
2030,140.0,26,5,3,0,1
2030,140.0,2,1,0,0,3
2030,140.0,2,0,0,1,0
2030,140.0,3,1,4,3,0
2030,140.0,10,2,3,5,1
2030,140.0,19,3,3,1,0
2030,140.0,51,6,7,16,21
2030,140.0,9,0,1,1,0
2030,140.0,34,4,4,6,0
2590,122.0,4,2,1,1,0
2590,122.0,4,2,0,3,3
2590,122.0,89,5,9,15,9
2590,122.0,4,1,1,7,4
2590,122.0,1,0,0,0,0
2590,122.0,1,0,0,0,2
2590,122.0,4,0,1,0,0
2590,122.0,1,0,0,0,0
2590,122.0,1,0,0,0,0
2590,122.0,1,0,0,0,0
2590,122.0,1,0,0,0,0
2590,122.0,1,0,0,0,0
2590,122.0,3,0,0,0,0
2590,122.0,10,3,1,3,7
2590,122.0,114,4,6,8,6
2590,122.0,34,1,4,10,3
2590,122.0,34,1,5,10,3
3270,128.0,7,0,2,2,0
3270,128.0,17,0,1,0,1
3270,128.0,7,0,0,3,3
3270,128.0,2,0,0,1,0
3270,128.0,2,0,3,1,6
3270,128.0,91,5,7,17,15
3270,128.0,8,0,1,0,1
3270,128.0,53,6,5,8,21
3270,128.0,6,1,1,1,0
3270,128.0,1,0,0,0,1
3270,128.0,34,4,4,6,0
3270,128.0,1,0,0,0,2
3270,128.0,34,4,4,6,0
3270,128.0,1,0,0,0,0
3270,128.0,1,0,0,0,0
3270,128.0,19,3,2,4,3
3270,128.0,0,0,0,0,1
3480,120.0,225,7,14,27,4
3480,120.0,0,0,0,0,1
3480,120.0,10,2,0,0,4
3480,120.0,2,2,0,1,1
3480,120.0,27,7,3,0,3
3480,120.0,2,1,0,1,0
3480,120.0,4,1,1,0,0
3480,120.0,17,0,1,0,1
3480,120.0,111,0,8,12,5
3480,120.0,21,0,3,9,3
3480,120.0,42,5,4,2,2
3480,120.0,2,1,0,0,0
3480,120.0,4,1,0,0,1
3480,120.0,32,3,3,7,1
3480,120.0,17,0,1,0,0
3480,120.0,1,0,0,0,2
2240,110.0,4,0,0,0,1
2240,110.0,2,0,0,0,1
2240,110.0,5,0,1,4,3
2240,110.0,17,1,3,5,7
2240,110.0,9,1,1,1,3
2240,110.0,0,0,0,0,3
2240,110.0,2,1,1,1,0
2240,110.0,9,0,2,1,0
2240,110.0,26,5,3,0,1
2240,110.0,20,3,2,0,2
2240,110.0,8,4,2,0,5
