price,area,cafe_count,restaurant_count,bar_count,pub_count,fast_food_count,school_count,university_count,library_count,hospital_count,clinic_count,pharmacy_count,bank_count,atm_count,bus_station_count,parking_count
2880,115.0,4,21,6,2,7,0,0,1,0,0,2,0,3,0,5
2880,115.0,2,10,3,1,1,1,0,1,0,0,1,0,0,0,0
2880,115.0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1
2880,115.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2880,115.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2
2880,115.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
2880,115.0,3,12,0,0,5,5,0,1,0,0,2,1,0,0,1
2880,115.0,11,38,8,6,14,1,0,0,0,0,2,0,5,0,1
2880,115.0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0
2880,115.0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2880,115.0,0,3,2,1,1,0,0,1,0,0,1,1,0,0,0
2880,115.0,11,38,8,6,14,1,0,0,0,0,2,0,5,0,1
2880,115.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
2880,115.0,5,10,0,1,1,1,0,1,0,0,1,0,2,0,1
2880,115.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
7980,260.0,1,4,0,0,1,0,0,0,0,0,0,1,0,0,1
7980,260.0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,5
7980,260.0,0,3,2,1,1,0,0,1,0,0,1,1,0,0,0
7980,260.0,2,13,3,1,1,1,0,2,0,0,1,0,0,0,0
7980,260.0,1,4,0,1,0,0,0,0,0,0,1,1,1,0,3
7980,260.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7980,260.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7980,260.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7980,260.0,0,7,0,0,1,0,0,0,0,0,2,0,1,0,2
7980,260.0,0,7,0,0,1,0,0,0,0,0,2,0,1,0,2
7980,260.0,11,38,8,6,14,1,0,0,0,0,2,0,5,0,1
7980,260.0,2,9,0,0,2,0,0,2,0,0,2,2,5,0,0
7980,260.0,1,6,0,0,1,0,0,0,0,0,1,0,2,0,3
7980,260.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7980,260.0,0,7,0,0,1,0,0,0,0,0,2,0,1,0,2
7980,260.0,0,7,0,0,1,0,0,0,0,0,2,0,1,0,2
7980,260.0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,1
7980,260.0,0,7,0,0,1,0,0,0,0,0,2,0,1,0,2
7980,260.0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1
6700,170.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
6700,170.0,17,47,10,1,5,0,0,1,0,0,2,3,0,0,3
6700,170.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6700,170.0,8,34,0,1,8,4,0,4,0,0,1,1,0,0,1
6700,170.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6700,170.0,2,4,0,0,0,1,0,0,0,0,0,0,0,0,2
6700,170.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6700,170.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
6700,170.0,2,9,0,2,0,1,0,1,0,0,1,1,1,0,1
6700,170.0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
6700,170.0,8,24,2,1,8,4,0,1,0,0,4,3,6,0,3
6700,170.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
6700,170.0,0,4,0,0,1,1,0,0,0,0,2,4,1,0,2
6700,170.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
6700,170.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6700,170.0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0
6700,170.0,8,34,0,1,8,4,0,4,0,0,1,1,0,0,1
6700,170.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
6700,170.0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2
6700,170.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2750,33.0,3,9,0,0,1,1,0,0,0,0,0,0,1,0,5
2750,33.0,7,40,10,1,10,1,0,4,0,0,0,3,2,0,1
2750,33.0,20,94,51,7,36,3,0,0,0,3,5,0,8,0,5
2750,33.0,2,2,0,0,0,0,0,0,0,0,2,1,1,0,0
2750,33.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2750,33.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2750,33.0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2750,33.0,0,5,1,0,3,0,0,1,0,0,2,2,2,0,4
2750,33.0,0,5,1,0,3,0,0,1,0,0,2,2,2,0,5
2750,33.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11
2750,33.0,5,5,0,0,6,0,0,0,0,0,0,1,0,0,3
2750,33.0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,6
2750,33.0,0,4,1,0,0,1,0,1,0,0,0,0,0,0,0
2750,33.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2750,33.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2750,33.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2750,33.0,5,27,1,0,3,1,0,1,0,0,1,1,0,0,3
2750,33.0,4,3,0,1,0,0,0,0,0,0,1,0,0,0,0
2750,33.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3300,170.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3300,170.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3300,170.0,1,6,1,0,2,0,0,1,0,0,2,2,1,0,2
3300,170.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6
3300,170.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3300,170.0,8,34,0,1,8,4,0,4,0,0,1,1,0,0,1
3300,170.0,0,12,0,0,3,0,0,0,0,0,2,0,0,0,0
