price,area,food_beverage_count,education_count,healthcare_count,financial_services_count,transportation_count
3300,170.0,891,28,42,67,43
3300,170.0,475,42,51,70,59
3300,170.0,49,5,6,13,17
3300,170.0,426,29,29,55,17
3300,170.0,268,22,25,39,19
3300,170.0,105,13,17,18,20
3300,170.0,81,11,5,18,37
3300,170.0,86,17,8,30,89
3710,300.0,54,9,10,16,18
3710,300.0,239,21,19,46,61
3710,300.0,13,0,1,3,7
3710,300.0,5,1,0,1,4
3710,300.0,25,5,5,9,5
3710,300.0,15,5,0,3,2
3710,300.0,26,3,3,4,15
3710,300.0,1087,41,55,109,45
3710,300.0,40,20,5,13,27
3710,300.0,762,61,42,82,41
3710,300.0,53,10,9,17,24
3710,300.0,715,49,45,95,37
3710,300.0,27,6,3,13,7
3710,300.0,40,10,7,14,18
3710,300.0,18,0,0,4,5
3710,300.0,147,15,16,16,26
3710,300.0,472,41,35,60,27
3710,300.0,244,27,21,33,69
4340,121.0,244,27,21,33,69
4340,121.0,23,4,0,4,30
4340,121.0,90,10,13,20,50
4340,121.0,33,4,3,8,6
4340,121.0,244,23,21,47,63
4340,121.0,126,5,4,24,23
4340,121.0,194,15,24,30,19
4340,121.0,486,27,43,52,22
4340,121.0,55,2,5,14,47
4340,121.0,5,1,0,1,4
4340,121.0,610,28,58,56,31
4340,121.0,181,15,15,47,270
4340,121.0,1087,41,55,109,45
4340,121.0,1087,41,55,109,45
4340,121.0,90,10,6,18,94
4340,121.0,236,21,22,43,63
4340,121.0,64,9,13,25,22
4340,121.0,78,9,10,17,136
4340,121.0,45,2,4,8,2
3250,150.0,13,4,1,10,30
3250,150.0,244,23,21,47,63
3250,150.0,38,4,5,12,7
3250,150.0,180,17,17,32,42
3250,150.0,37,6,11,6,31
3250,150.0,218,13,4,39,36
3250,150.0,35,8,5,15,19
3250,150.0,67,15,9,30,22
3250,150.0,1165,45,60,116,53
3250,150.0,175,13,17,29,51
3250,150.0,159,15,12,28,20
3250,150.0,820,39,66,65,39
3250,150.0,366,25,27,49,18
3250,150.0,166,20,19,31,78
3250,150.0,51,4,3,8,12
3250,150.0,244,23,21,47,63
3250,150.0,272,31,22,57,34
3250,150.0,53,10,10,16,18
3250,150.0,764,45,56,70,68
5950,150.0,66,4,6,15,93
5950,150.0,66,4,6,15,93
5950,150.0,66,4,6,15,93
5950,150.0,66,4,6,15,93
5950,150.0,66,4,6,15,93
5950,150.0,66,4,6,15,93
5950,150.0,884,44,65,73,42
5950,150.0,53,7,7,20,42
5950,150.0,60,9,10,12,21
5950,150.0,292,35,31,37,29
5950,150.0,85,7,8,24,20
5950,150.0,17,1,3,3,8
5950,150.0,17,1,3,3,8
5950,150.0,17,1,3,3,8
5950,150.0,85,7,8,24,20
5950,150.0,100,8,7,17,38
5950,150.0,11,4,2,6,9
5950,150.0,23,3,3,4,9
5950,150.0,24,3,3,4,9
2280,81.0,94,9,18,22,10
2280,81.0,53,9,9,18,19
2280,81.0,61,2,8,9,5
2280,81.0,78,11,8,9,11
2280,81.0,21,4,1,6,15
2280,81.0,116,23,13,34,136
2280,81.0,92,12,12,23,10
2280,81.0,522,30,46,62,48
2280,81.0,99,12,13,15,17
2280,81.0,37,4,7,11,20
2280,81.0,68,11,2,25,43
2280,81.0,44,5,6,15,10
2280,81.0,42,4,3,14,19
2280,81.0,54,5,4,20,31
2280,81.0,53,10,10,16,18
2280,81.0,74,13,16,14,35
2280,81.0,332,10,24,32,25
2280,81.0,24,2,0,4,7
2280,81.0,37,4,7,11,20
3480,117.0,21,4,1,6,15
3480,117.0,290,23,23,43,88
3480,117.0,290,23,23,43,88
3480,117.0,294,20,24,43,94
3480,117.0,11,2,2,7,4
3480,117.0,11,2,2,7,4
3480,117.0,11,2,2,7,4
3480,117.0,323,32,30,60,78
3480,117.0,60,6,9,15,12
3480,117.0,33,3,3,12,10
3480,117.0,113,13,15,34,17
3480,117.0,40,5,5,12,12
3480,117.0,20,6,9,12,21
3480,117.0,9,2,0,0,3
3480,117.0,24,3,3,4,9
3480,117.0,113,13,15,34,17
3480,117.0,20,6,9,12,21
3480,117.0,96,6,9,23,48
3480,117.0,35,6,4,13,15
2490,108.0,75,13,6,33,50
2490,108.0,11,2,2,7,4
2490,108.0,53,4,4,8,7
2490,108.0,27,2,2,6,12
2490,108.0,52,4,4,9,6
2490,108.0,24,3,2,3,9
2490,108.0,20,6,9,12,21
2490,108.0,14,2,2,3,5
2490,108.0,24,3,2,3,9
2490,108.0,180,10,29,27,25
2490,108.0,175,13,18,26,17
2490,108.0,79,17,11,15,23
2490,108.0,25,4,2,4,8
2490,108.0,74,13,16,14,35
2490,108.0,86,14,11,20,15
2490,108.0,47,4,1,20,34
2490,108.0,107,9,21,24,10
2490,108.0,73,11,5,23,28
3590,170.0,69,9,10,17,17
3590,170.0,463,37,53,63,23
3590,170.0,52,4,0,10,30
3590,170.0,409,39,30,55,114
3590,170.0,15,2,0,1,6
3590,170.0,49,16,2,17,38
3590,170.0,44,8,4,14,17
3590,170.0,214,17,12,24,57
3590,170.0,161,36,23,25,35
3590,170.0,15,2,0,1,6
3590,170.0,94,17,13,20,21
3590,170.0,195,9,4,33,26
3590,170.0,22,3,7,6,15
3590,170.0,297,30,27,46,74
3590,170.0,86,14,11,20,15
3590,170.0,36,3,1,7,13
3590,170.0,93,14,14,31,29
3590,170.0,24,2,3,3,6
3590,170.0,62,15,9,28,21
2030,140.0,62,15,9,28,21
2030,140.0,253,24,23,35,41
2030,140.0,35,7,3,15,22
2030,140.0,41,7,3,12,10
2030,140.0,28,4,1,3,15
2030,140.0,94,13,6,26,15
2030,140.0,278,47,42,54,50
2030,140.0,107,9,21,24,10
2030,140.0,110,10,22,23,11
2030,140.0,24,2,3,3,6
2030,140.0,278,47,42,54,50
2030,140.0,42,7,2,12,62
2030,140.0,8,1,1,4,0
2030,140.0,40,8,11,8,20
2030,140.0,250,25,38,51,22
2030,140.0,333,40,25,39,24
2030,140.0,185,27,23,34,84
2030,140.0,108,15,14,20,19
2030,140.0,115,15,14,23,22
2590,122.0,164,19,20,53,40
2590,122.0,34,9,0,10,14
2590,122.0,405,38,47,65,24
2590,122.0,51,5,5,12,16
2590,122.0,49,4,3,8,12
2590,122.0,25,4,1,8,8
2590,122.0,161,36,23,25,35
2590,122.0,62,15,9,28,21
2590,122.0,62,15,9,28,21
2590,122.0,62,15,9,28,21
2590,122.0,62,15,9,28,21
2590,122.0,34,5,12,13,12
2590,122.0,132,17,12,21,25
2590,122.0,317,18,28,49,45
2590,122.0,555,32,44,64,33
2590,122.0,76,10,11,18,18
2590,122.0,69,9,10,17,17
3270,128.0,76,13,9,21,38
3270,128.0,367,52,21,60,27
3270,128.0,34,3,2,11,52
3270,128.0,62,7,3,22,27
3270,128.0,59,2,7,10,9
3270,128.0,177,26,26,38,52
3270,128.0,22,8,1,11,23
3270,128.0,171,22,14,30,53
3270,128.0,365,40,29,46,56
3270,128.0,186,24,20,31,81
3270,128.0,82,8,14,19,14
3270,128.0,235,24,23,34,46
3270,128.0,115,15,14,23,22
3270,128.0,25,3,2,6,27
3270,128.0,115,15,14,23,22
3270,128.0,62,15,9,28,21
3270,128.0,62,15,9,28,21
3270,128.0,156,17,17,29,18
3270,128.0,83,20,15,15,38
3480,120.0,555,36,51,65,41
3480,120.0,45,3,4,8,42
3480,120.0,96,2,0,10,60
3480,120.0,21,3,0,9,8
3480,120.0,680,48,44,88,35
3480,120.0,40,5,3,13,15
3480,120.0,31,12,3,11,4
3480,120.0,17,4,2,4,5
3480,120.0,199,13,32,18,25
3480,120.0,367,52,21,60,27
3480,120.0,556,33,45,67,31
3480,120.0,113,4,8,21,38
3480,120.0,740,43,57,66,58
3480,120.0,47,3,2,13,7
3480,120.0,307,26,23,41,108
3480,120.0,79,12,4,18,12
3480,120.0,182,9,7,19,97
3480,120.0,65,7,3,12,16
2240,110.0,62,7,8,15,13
2240,110.0,95,12,13,12,34
2240,110.0,187,18,15,28,55
2240,110.0,29,4,10,10,4
2240,110.0,134,10,11,31,95
2240,110.0,31,3,3,12,23
2240,110.0,59,7,5,14,49
2240,110.0,96,13,17,25,17
2240,110.0,106,14,13,19,19
2240,110.0,278,47,42,54,50
2240,110.0,236,31,30,31,24
2240,110.0,191,13,20,29,20
2240,110.0,108,22,13,32,82
2240,110.0,88,7,4,14,88
2240,110.0,95,12,13,12,34
2240,110.0,572,39,52,47,48
2240,110.0,52,6,11,12,21
2240,110.0,1074,40,53,102,54
2240,110.0,68,9,6,16,35
2140,81.0,61,7,15,16,7
2140,81.0,324,33,45,57,20
2140,81.0,45,11,5,15,11
2140,81.0,18,2,1,3,3
2140,81.0,54,4,9,19,14
2140,81.0,53,7,11,12,21
2140,81.0,47,3,5,7,15
2140,81.0,71,6,2,10,20
2140,81.0,181,27,25,39,60
2140,81.0,53,9,7,13,25
2140,81.0,72,4,5,9,22
2140,81.0,78,3,4,22,16
2140,81.0,255,26,22,33,63
2140,81.0,17,3,2,4,3
2140,81.0,21,5,5,7,19
2140,81.0,272,30,42,54,37
2140,81.0,33,5,1,9,45
2140,81.0,22,6,2,13,15
2490,120.0,147,9,23,24,14
2490,120.0,34,2,5,13,12
2490,120.0,813,43,45,63,53
2490,120.0,138,7,21,22,50
2490,120.0,63,4,3,27,20
2490,120.0,122,21,20,26,51
2490,120.0,60,7,6,21,15
2490,120.0,120,3,7,18,41
2490,120.0,81,3,5,17,53
2490,120.0,221,16,23,33,38
2490,120.0,71,8,11,21,59
2490,120.0,12,4,0,0,4
2490,120.0,165,14,11,26,16
2490,120.0,114,21,16,29,37
2490,120.0,178,36,20,23,33
2490,120.0,54,7,14,17,10
2490,120.0,546,27,28,42,33
2490,120.0,71,14,11,19,32
2490,120.0,60,9,6,22,20
1690,49.0,278,47,42,54,50
1690,49.0,9,2,1,5,1
1690,49.0,33,1,2,7,1
1690,49.0,64,8,5,17,39
1690,49.0,63,7,5,14,50
1690,49.0,31,4,3,14,12
1690,49.0,45,8,6,14,38
1690,49.0,95,16,13,20,19
1690,49.0,103,4,10,20,36
1690,49.0,14,0,0,6,3
1690,49.0,52,7,5,20,28
1690,49.0,155,10,9,29,54
1690,49.0,172,34,24,30,34
1690,49.0,221,37,32,41,38
1690,49.0,86,11,10,19,17
1690,49.0,50,7,7,20,20
1690,49.0,61,9,8,13,25
1690,49.0,187,16,21,51,40
1690,49.0,59,5,10,15,15
1690,49.0,148,11,13,29,34
4760,170.0,60,8,7,11,15
4760,170.0,71,7,11,12,9
4760,170.0,81,12,10,19,26
4760,170.0,81,12,10,19,26
4760,170.0,258,27,42,46,16
4760,170.0,556,33,45,67,31
4760,170.0,81,12,10,19,26
4760,170.0,76,11,5,14,22
4760,170.0,120,17,7,32,19
4760,170.0,70,6,4,13,28
4760,170.0,45,4,2,12,10
4760,170.0,277,26,14,45,59
4760,170.0,55,6,13,16,9
4760,170.0,248,12,15,50,45
4760,170.0,240,39,37,44,37
4760,170.0,35,3,2,8,18
4760,170.0,28,3,2,9,10
4760,170.0,32,5,8,12,10
4760,170.0,242,38,36,46,63
4760,170.0,77,8,8,17,15
2110,97.0,78,22,13,11,25
2110,97.0,76,8,4,16,25
2110,97.0,111,13,10,15,15
2110,97.0,73,6,9,10,24
2110,97.0,453,35,56,65,26
2110,97.0,41,2,2,11,38
2110,97.0,111,26,13,19,31
2110,97.0,48,4,6,14,32
2110,97.0,729,44,43,86,34
2110,97.0,19,4,1,3,10
2110,97.0,234,17,21,46,62
2110,97.0,236,20,21,44,65
2110,97.0,223,18,20,40,57
2110,97.0,380,20,36,35,15
2110,97.0,325,26,20,33,35
2110,97.0,390,36,39,58,56
2110,97.0,92,17,12,14,23
2110,97.0,182,18,20,18,52
2110,97.0,89,1,2,19,61
1750,92.0,19,4,1,3,9
1750,92.0,272,43,41,52,55
1750,92.0,40,6,4,7,10
1750,92.0,24,10,10,8,28
1750,92.0,55,4,3,9,36
1750,92.0,38,3,3,11,11
1750,92.0,38,3,3,11,11
1750,92.0,349,17,16,45,202
1750,92.0,103,5,2,17,15
1750,92.0,203,22,27,33,28
1750,92.0,157,16,13,27,23
1750,92.0,97,16,18,33,37
1750,92.0,34,7,2,10,4
1750,92.0,47,4,3,5,8
1750,92.0,90,8,5,13,44
1750,92.0,680,51,30,59,31
1750,92.0,337,39,30,39,65
1750,92.0,37,2,1,6,5
1750,92.0,25,5,2,13,6
2540,124.0,91,13,5,20,26
2540,124.0,12,1,2,6,2
2540,124.0,483,90,40,73,29
2540,124.0,224,31,15,29,25
2540,124.0,224,31,15,29,25
2540,124.0,379,42,32,46,56
2540,124.0,375,14,12,36,144
2540,124.0,292,24,14,43,78
2540,124.0,45,1,3,9,55
2540,124.0,150,22,19,21,24
2540,124.0,150,22,19,21,24
2540,124.0,150,22,19,21,24
2540,124.0,150,22,19,21,24
2540,124.0,125,17,7,31,18
2540,124.0,39,3,3,17,21
2540,124.0,297,85,30,46,40
2540,124.0,22,3,1,5,3
2540,124.0,395,18,31,39,27
2540,124.0,48,7,3,13,12
2540,124.0,44,7,7,15,15
4480,150.0,387,22,34,48,35
4480,150.0,95,7,20,17,10
4480,150.0,272,17,20,39,74
4480,150.0,37,8,5,18,9
4480,150.0,147,11,13,34,173
4480,150.0,73,7,10,17,15
4480,150.0,146,12,20,22,25
4480,150.0,67,11,7,20,27
4480,150.0,85,10,13,20,48
4480,150.0,78,13,12,18,18
4480,150.0,246,18,23,47,197
4480,150.0,106,6,10,29,53
4480,150.0,106,6,10,29,53
4480,150.0,95,6,8,17,33
4480,150.0,61,7,5,14,48
4480,150.0,109,15,13,20,19
4480,150.0,34,3,6,8,29
4480,150.0,468,43,47,66,58
4480,150.0,10,2,0,4,5
3590,102.0,314,19,21,45,26
3590,102.0,142,12,11,12,9
3590,102.0,136,9,11,11,8
3590,102.0,135,9,11,11,8
3590,102.0,75,10,9,13,16
3590,102.0,80,11,11,19,63
3590,102.0,16,1,1,5,7
3590,102.0,439,20,39,50,27
3590,102.0,142,12,11,12,9
3590,102.0,142,12,11,12,9
3590,102.0,103,3,7,22,27
3590,102.0,103,3,7,22,27
3590,102.0,155,11,16,33,51
3590,102.0,89,8,10,28,57
3590,102.0,81,19,4,21,27
3590,102.0,115,16,10,16,21
3590,102.0,145,15,18,41,34
3590,102.0,522,47,41,68,30
3590,102.0,63,6,5,14,18
3590,102.0,55,7,5,15,63
4060,140.0,73,3,5,10,25
4060,140.0,139,7,7,23,9
4060,140.0,77,6,8,23,31
4060,140.0,34,2,3,11,17
4060,140.0,52,4,5,10,17
4060,140.0,101,17,16,31,34
4060,140.0,172,21,21,55,41
4060,140.0,55,3,4,10,75
4060,140.0,36,5,9,14,11
4060,140.0,221,24,17,31,37
4060,140.0,336,11,26,27,12
4060,140.0,432,24,34,54,43
4060,140.0,22,2,1,6,20
4060,140.0,221,24,17,31,37
4060,140.0,221,24,17,31,37
4060,140.0,221,24,17,31,37
4060,140.0,32,9,3,13,7
4060,140.0,345,26,21,36,39
4060,140.0,85,5,9,22,13
2210,93.0,81,5,9,22,12
2210,93.0,1120,41,57,113,45
2210,93.0,48,6,9,14,21
2210,93.0,178,26,21,36,77
2210,93.0,425,23,35,52,42
2210,93.0,29,5,5,10,12
2210,93.0,272,42,41,52,52
2210,93.0,79,9,11,18,16
2210,93.0,152,5,11,37,55
2210,93.0,167,19,11,21,34
2210,93.0,175,16,14,30,21
2210,93.0,59,10,12,12,39
2210,93.0,100,13,17,25,17
2210,93.0,397,34,40,61,52
2210,93.0,135,15,15,17,24
2210,93.0,104,5,10,20,77
2210,93.0,467,24,39,60,35
2210,93.0,279,21,13,46,64
2610,38.0,151,19,10,21,30
2610,38.0,92,10,7,21,9
2610,38.0,460,95,32,65,33
2610,38.0,477,33,55,59,33
2610,38.0,425,52,28,76,36
2610,38.0,123,6,14,26,25
2610,38.0,39,5,6,13,22
2610,38.0,32,1,1,10,9
2610,38.0,350,34,45,56,20
2610,38.0,553,24,34,65,38
2610,38.0,49,8,2,8,19
2610,38.0,10,3,2,9,3
2610,38.0,106,6,10,29,53
2610,38.0,134,6,8,20,18
2610,38.0,88,5,7,22,48
2610,38.0,88,5,7,22,48
2610,38.0,546,37,43,67,35
2610,38.0,1243,65,68,129,49
2610,38.0,251,24,23,49,65
2610,38.0,28,7,0,9,19
2730,121.0,40,8,0,12,23
2730,121.0,499,46,31,61,33
2730,121.0,117,4,4,29,33
2730,121.0,56,8,10,12,43
2730,121.0,22,0,0,3,0
2730,121.0,56,2,2,7,17
2730,121.0,53,10,5,8,36
2730,121.0,51,10,9,19,19
2730,121.0,255,30,26,46,57
2730,121.0,3,1,0,0,3
2730,121.0,59,7,6,22,32
2730,121.0,23,5,1,6,14
2730,121.0,24,13,4,9,20
2730,121.0,66,4,6,14,24
2730,121.0,24,6,5,7,7
2730,121.0,42,3,4,15,15
2730,121.0,35,8,0,10,4
2730,121.0,48,7,3,11,27
2730,121.0,61,5,8,24,31
2730,121.0,313,34,46,50,24
2310,96.0,58,5,8,6,7
2310,96.0,43,3,3,11,16
2310,96.0,28,4,0,3,2
2310,96.0,30,9,4,10,8
2310,96.0,233,28,22,46,65
2310,96.0,27,13,2,11,12
2310,96.0,195,21,24,33,19
2310,96.0,116,15,10,21,36
2310,96.0,576,47,32,53,25
2310,96.0,277,23,14,47,65
2310,96.0,58,4,3,21,15
2310,96.0,37,7,1,20,16
2310,96.0,69,6,2,21,81
2310,96.0,56,4,4,14,27
2310,96.0,156,16,13,29,19
2310,96.0,32,9,1,15,13
2310,96.0,42,13,3,11,7
2310,96.0,56,7,6,10,19
2310,96.0,32,4,2,5,13
2310,96.0,158,14,10,29,59
4690,220.0,23,6,3,11,18
4690,220.0,54,10,8,13,44
4690,220.0,66,3,6,15,84
4690,220.0,43,6,3,16,11
4690,220.0,71,12,15,14,33
4690,220.0,177,36,26,27,40
4690,220.0,297,22,18,35,31
4690,220.0,26,5,2,5,8
4690,220.0,123,8,15,19,20
4690,220.0,49,12,4,10,15
4690,220.0,147,9,23,24,14
4690,220.0,84,4,7,22,46
4690,220.0,44,8,2,16,29
4690,220.0,21,2,2,4,5
4690,220.0,26,2,3,3,6
4690,220.0,95,6,8,17,33
4690,220.0,21,2,2,5,5
5390,300.0,44,3,5,12,10
5390,300.0,22,8,3,1,15
5390,300.0,227,29,21,31,55
5390,300.0,35,6,3,15,25
5390,300.0,150,15,16,14,26
5390,300.0,499,30,38,52,37
5390,300.0,145,12,12,30,38
5390,300.0,982,53,74,80,75
5390,300.0,172,16,9,11,75
5390,300.0,788,56,50,102,38
5390,300.0,121,10,12,21,18
5390,300.0,56,9,6,22,21
5390,300.0,819,48,61,76,74
5390,300.0,39,19,1,10,25
5390,300.0,15,1,0,3,6
5390,300.0,314,9,10,33,153
5390,300.0,129,13,10,21,20
5390,300.0,221,22,17,35,57
5390,300.0,56,4,4,10,77
5390,300.0,114,7,18,12,6
2130,85.0,153,16,13,27,23
2130,85.0,38,4,4,14,10
2130,85.0,17,3,2,6,14
2130,85.0,19,6,1,4,2
2130,85.0,47,8,3,13,160
2130,85.0,25,7,2,7,60
2130,85.0,107,9,13,22,48
2130,85.0,135,10,16,22,34
2130,85.0,4,0,0,4,2
2130,85.0,70,4,6,19,15
2130,85.0,33,5,4,9,29
2130,85.0,56,4,4,14,15
2130,85.0,79,9,10,10,12
2130,85.0,36,4,3,13,8
2130,85.0,37,4,9,10,18
2130,85.0,62,10,4,14,39
2130,85.0,8,1,1,5,10
2130,85.0,56,12,8,10,9
2130,85.0,253,19,20,41,19
2130,85.0,210,19,33,40,22
2460,118.0,88,6,9,25,55
2460,118.0,261,27,23,37,45
2460,118.0,123,4,8,22,33
2460,118.0,161,16,13,27,23
2460,118.0,136,22,20,27,30
2460,118.0,28,3,2,8,13
2460,118.0,27,4,2,8,5
2460,118.0,9,3,4,1,8
2460,118.0,46,10,7,14,29
2460,118.0,139,14,13,33,88
2460,118.0,24,4,7,3,19
2460,118.0,21,6,0,5,29
2460,118.0,41,3,1,10,7
2460,118.0,52,5,1,18,10
2460,118.0,80,11,12,26,82
2460,118.0,37,6,4,11,20
2460,118.0,741,50,46,96,39
2460,118.0,18,7,1,2,11
4340,220.0,29,3,1,6,9
4340,220.0,203,25,22,43,61
4340,220.0,427,25,48,50,27
4340,220.0,112,8,12,25,62
4340,220.0,200,15,24,37,29
4340,220.0,11,5,0,3,9
4340,220.0,98,5,5,18,32
4340,220.0,119,6,17,18,12
4340,220.0,21,5,2,7,18
4340,220.0,66,8,13,21,54
4340,220.0,68,14,8,25,40
4340,220.0,81,16,13,20,22
4340,220.0,351,64,39,64,26
4340,220.0,26,5,2,13,194
4340,220.0,285,22,24,40,25
4340,220.0,87,8,6,27,21
4340,220.0,405,21,31,38,13
4340,220.0,415,45,36,62,31
4340,220.0,60,13,15,23,18
4340,220.0,434,24,42,52,41
2520,140.0,51,1,5,7,5
2520,140.0,520,32,45,57,52
2520,140.0,221,10,6,40,32
2520,140.0,57,5,5,18,41
2520,140.0,59,5,5,9,16
2520,140.0,594,47,37,77,31
2520,140.0,1187,68,63,125,52
2520,140.0,136,7,19,22,22
2520,140.0,32,2,1,5,7
2520,140.0,96,17,18,17,16
2520,140.0,22,11,4,1,5
2520,140.0,161,16,13,27,23
2520,140.0,206,29,27,29,30
2520,140.0,31,5,4,10,16
2520,140.0,662,39,50,67,62
2520,140.0,115,13,12,19,16
2520,140.0,21,5,3,11,6
2520,140.0,72,13,6,24,14
2520,140.0,148,15,10,29,60
3920,122.0,427,25,48,50,27
3920,122.0,430,31,30,50,53
3920,122.0,43,1,2,9,6
3920,122.0,83,14,11,28,28
3920,122.0,455,28,49,31,23
3920,122.0,19,4,0,4,23
3920,122.0,58,5,14,14,10
3920,122.0,65,14,9,14,29
3920,122.0,217,24,30,46,32
3920,122.0,277,27,38,55,22
3920,122.0,20,2,1,2,2
3920,122.0,23,2,0,9,16
3920,122.0,34,3,2,8,9
3920,122.0,48,4,3,6,9
3920,122.0,115,15,7,28,17
3920,122.0,225,37,32,39,36
3920,122.0,86,3,8,14,29
3920,122.0,58,12,9,13,21
3850,140.0,596,50,42,70,36
3850,140.0,69,6,4,13,49
3850,140.0,95,18,15,13,27
3850,140.0,299,25,16,46,87
3850,140.0,98,10,8,23,25
3850,140.0,25,5,4,9,7
3850,140.0,292,33,26,54,63
3850,140.0,24,3,5,8,18
3850,140.0,125,7,8,18,25
3850,140.0,76,8,7,10,20
3850,140.0,69,7,11,19,56
3850,140.0,55,8,6,21,9
3850,140.0,120,5,7,17,16
3850,140.0,76,8,15,20,18
3850,140.0,10,2,1,6,5
3850,140.0,670,25,36,73,32
3850,140.0,192,21,16,23,46
3850,140.0,17,3,1,5,13
3850,140.0,545,40,64,77,27
3850,140.0,639,47,55,54,74
5810,121.0,48,9,11,12,10
5810,121.0,122,8,21,30,38
5810,121.0,87,9,7,19,10
5810,121.0,62,6,5,14,39
5810,121.0,57,5,8,20,20
5810,121.0,57,4,4,13,34
5810,121.0,70,7,4,14,15
5810,121.0,13,4,1,5,7
5810,121.0,72,6,12,15,21
5810,121.0,83,11,9,30,17
5810,121.0,308,18,24,39,16
5810,121.0,672,38,55,53,32
5810,121.0,228,27,20,29,66
5810,121.0,561,55,39,62,56
6270,150.0,561,55,39,62,56
6270,150.0,127,5,6,28,22
6270,150.0,25,11,4,10,6
6270,150.0,231,23,20,40,59
6270,150.0,46,6,10,14,22
6270,150.0,480,25,37,57,27
6270,150.0,125,25,13,16,16
6270,150.0,13,2,1,2,4
6270,150.0,195,4,8,31,96
6270,150.0,73,15,9,20,58
6270,150.0,140,25,17,26,33
6270,150.0,69,9,5,23,12
6270,150.0,61,12,1,14,13
6270,150.0,314,9,10,33,153
6270,150.0,95,15,9,34,48
6270,150.0,130,13,10,18,14
6270,150.0,733,50,40,70,32
6270,150.0,73,15,9,20,58
6270,150.0,115,7,7,20,14
6270,150.0,216,21,13,41,27
3770,150.0,431,22,35,54,44
3770,150.0,63,4,5,15,33
3770,150.0,278,31,27,33,23
3770,150.0,171,15,13,22,26
3770,150.0,49,2,4,6,66
3770,150.0,45,6,5,14,19
3770,150.0,90,6,8,21,41
3770,150.0,132,13,10,32,71
3770,150.0,178,13,17,23,52
3770,150.0,39,8,4,17,29
3770,150.0,43,7,1,9,25
3770,150.0,38,3,1,4,9
3770,150.0,163,8,16,19,26
3770,150.0,11,1,2,3,6
3770,150.0,142,15,13,22,20
3770,150.0,58,6,5,11,21
3770,150.0,173,33,18,23,35
3770,150.0,68,6,10,29,17
3770,150.0,57,6,5,13,31
3770,150.0,51,5,8,14,11
1440,51.0,183,8,4,34,15
1440,51.0,64,6,2,15,459
1440,51.0,329,26,23,36,37
1440,51.0,77,19,4,19,24
