price,area,cafe_count,restaurant_count,bar_count,pub_count,fast_food_count,school_count,university_count,library_count,hospital_count,clinic_count,pharmacy_count,bank_count,atm_count,bus_station_count,parking_count
2880,115.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2880,115.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2880,115.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2880,115.0,2,13,0,1,4,1,0,0,0,0,1,0,2,0,1
2880,115.0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0
2880,115.0,2,13,0,1,4,1,0,0,0,0,1,0,2,0,1
2880,115.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2880,115.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2880,115.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7980,260.0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0
7980,260.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7980,260.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7980,260.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7980,260.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7980,260.0,2,13,0,1,4,1,0,0,0,0,1,0,2,0,1
7980,260.0,2,3,0,0,1,0,0,1,0,0,1,0,1,0,0
7980,260.0,1,4,0,0,0,0,0,0,0,0,1,0,2,0,0
7980,260.0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0
6700,170.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6700,170.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6700,170.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6700,170.0,1,6,0,1,3,2,0,0,0,0,0,0,0,0,0
6700,170.0,1,5,0,2,0,0,0,0,0,0,0,0,0,0,0
6700,170.0,1,4,0,0,1,0,0,0,0,0,1,0,1,0,1
6700,170.0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1
6700,170.0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,1
6700,170.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6700,170.0,1,6,0,1,3,2,0,0,0,0,0,0,0,0,0
6700,170.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2750,33.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2
2750,33.0,1,5,1,0,3,1,0,1,0,0,0,0,0,0,0
2750,33.0,0,11,6,0,2,0,0,0,0,0,0,0,0,0,0
2750,33.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2750,33.0,0,3,1,0,2,0,0,0,0,0,1,1,0,0,4
2750,33.0,0,3,1,0,2,0,0,1,0,0,1,0,1,0,2
2750,33.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2750,33.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2750,33.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
2750,33.0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0
2750,33.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2750,33.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2750,33.0,3,5,1,0,0,1,0,0,0,0,1,0,0,0,0
3300,170.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3300,170.0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0
3300,170.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3300,170.0,1,6,0,1,3,2,0,0,0,0,0,0,0,0,0
3300,170.0,0,6,0,0,2,0,0,0,0,0,1,0,0,0,0
3300,170.0,0,11,6,0,2,0,0,0,0,0,0,0,0,0,0
3300,170.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3300,170.0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0
3300,170.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3300,170.0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0
3300,170.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3710,300.0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0
3710,300.0,0,11,6,0,2,0,0,0,0,0,0,0,0,0,0
3710,300.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3710,300.0,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0
3710,300.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3710,300.0,2,3,0,0,0,0,0,0,0,0,1,0,0,0,1
3710,300.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3710,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
3710,300.0,1,3,0,0,0,1,0,0,0,0,1,1,0,0,0
4340,121.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4340,121.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
4340,121.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4340,121.0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,4
4340,121.0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1
