price,area,food_beverage_count,education_count,healthcare_count,financial_services_count,transportation_count
2240,110.0,0,1,0,0,0
2240,110.0,7,0,0,0,0
2240,110.0,28,0,0,1,0
2240,110.0,0,0,0,2,0
2140,81.0,1,0,0,0,0
2140,81.0,0,0,0,0,2
2140,81.0,2,0,0,0,0
2140,81.0,1,0,0,0,0
2140,81.0,2,0,1,0,0
2140,81.0,0,0,0,1,3
2140,81.0,1,0,0,1,0
2490,120.0,8,0,0,0,0
2490,120.0,0,0,0,1,0
2490,120.0,1,0,1,0,0
2490,120.0,2,0,0,0,0
2490,120.0,2,0,0,0,0
1690,49.0,1,0,0,0,0
1690,49.0,2,0,0,0,0
1690,49.0,39,0,1,1,0
4760,170.0,1,0,0,0,0
4760,170.0,0,0,0,0,1
4760,170.0,1,0,0,0,0
4760,170.0,4,1,0,0,1
4760,170.0,1,0,0,0,0
4760,170.0,2,0,1,0,0
2110,97.0,0,0,0,0,1
2110,97.0,1,0,0,0,0
2110,97.0,1,0,1,0,0
2110,97.0,2,0,0,0,0
2110,97.0,1,0,0,0,0
2110,97.0,10,0,1,3,0
2110,97.0,0,0,0,0,1
2110,97.0,2,0,1,1,1
2110,97.0,0,0,1,0,0
2110,97.0,1,0,0,0,0
2110,97.0,1,0,0,1,0
2110,97.0,0,0,0,1,0
2110,97.0,0,3,0,0,0
2110,97.0,8,0,1,3,1
1750,92.0,3,0,0,0,0
1750,92.0,1,0,0,0,0
1750,92.0,2,0,0,0,0
1750,92.0,3,0,0,0,0
1750,92.0,1,1,0,0,0
2540,124.0,1,0,0,0,0
2540,124.0,12,0,2,3,1
2540,124.0,42,0,1,5,0
2540,124.0,1,0,0,0,0
2540,124.0,1,0,0,0,0
4480,150.0,1,0,0,0,0
4480,150.0,0,0,0,0,1
4480,150.0,0,0,0,0,1
4480,150.0,1,0,0,0,0
4480,150.0,5,0,0,2,1
4480,150.0,5,0,0,2,1
4480,150.0,0,0,0,0,1
4480,150.0,0,0,0,0,1
4480,150.0,1,0,0,0,0
4480,150.0,1,0,0,0,0
3590,102.0,7,0,2,1,0
3590,102.0,1,0,0,0,0
3590,102.0,4,0,0,0,0
3590,102.0,1,0,0,0,0
3590,102.0,1,0,0,0,0
3590,102.0,2,0,0,0,0
3590,102.0,1,0,0,1,0
3590,102.0,0,0,0,0,1
3590,102.0,7,0,0,0,0
4060,140.0,1,0,0,0,1
4060,140.0,1,0,0,0,0
4060,140.0,1,1,0,1,1
2210,93.0,4,0,0,0,0
2210,93.0,5,0,0,3,0
2210,93.0,2,1,0,0,0
2210,93.0,4,0,0,0,0
2210,93.0,1,0,0,0,1
2210,93.0,6,0,0,1,2
2210,93.0,1,0,1,0,0
2210,93.0,10,0,0,0,0
2610,38.0,6,1,0,0,1
2610,38.0,1,0,1,0,0
2610,38.0,1,0,0,0,0
2610,38.0,7,0,0,1,0
2610,38.0,1,0,0,0,0
2610,38.0,5,0,0,2,1
2610,38.0,10,0,0,0,0
2610,38.0,0,0,0,2,0
2610,38.0,0,0,0,2,0
2610,38.0,5,0,0,0,0
2610,38.0,36,1,0,3,0
2610,38.0,2,1,0,0,1
2730,121.0,1,0,0,0,0
2730,121.0,4,0,0,0,0
2730,121.0,0,0,0,0,1
2730,121.0,0,0,0,2,1
2730,121.0,0,0,0,0,1
2730,121.0,0,0,0,0,1
2730,121.0,0,1,0,0,0
2730,121.0,3,0,1,2,0
2310,96.0,2,0,0,0,0
2310,96.0,1,0,0,0,0
2310,96.0,1,0,0,0,0
2310,96.0,1,0,0,0,0
2310,96.0,0,0,0,0,1
2310,96.0,1,0,0,0,0
2310,96.0,0,0,0,0,1
2310,96.0,0,0,1,1,0
2310,96.0,9,1,0,0,1
2310,96.0,1,0,0,0,0
4690,220.0,3,0,0,0,0
4690,220.0,2,0,0,0,0
4690,220.0,0,0,1,0,0
4690,220.0,0,0,0,0,1
5390,300.0,0,0,0,0,5
5390,300.0,19,0,1,1,0
5390,300.0,3,0,0,0,0
5390,300.0,1,0,0,0,0
5390,300.0,1,0,1,0,0
2130,85.0,2,0,0,0,0
2130,85.0,0,0,0,0,1
2130,85.0,4,0,0,0,1
2130,85.0,2,0,0,0,0
2130,85.0,0,0,0,0,1
2130,85.0,1,0,0,0,0
2460,118.0,1,0,0,1,1
2460,118.0,10,1,1,1,0
2460,118.0,31,1,0,0,0
4340,220.0,2,0,0,0,0
4340,220.0,1,0,0,0,0
4340,220.0,0,0,0,0,2
4340,220.0,0,0,1,0,1
4340,220.0,1,0,0,0,0
4340,220.0,0,0,0,0,7
4340,220.0,2,0,0,0,0
4340,220.0,1,0,0,0,0
4340,220.0,0,0,1,0,0
4340,220.0,0,1,0,0,0
2520,140.0,0,0,1,0,0
2520,140.0,1,0,0,0,0
2520,140.0,0,2,0,0,0
2520,140.0,11,2,0,0,0
2520,140.0,0,0,0,0,1
2520,140.0,1,0,0,0,0
2520,140.0,4,0,1,0,0
2520,140.0,0,0,0,0,1
3920,122.0,1,0,0,0,0
3920,122.0,6,0,0,1,0
3920,122.0,1,0,0,0,0
3920,122.0,4,0,0,1,0
3920,122.0,1,1,0,0,1
3920,122.0,1,0,0,0,0
3920,122.0,0,1,0,0,0
3920,122.0,2,2,0,0,0
3920,122.0,1,0,0,0,0
3850,140.0,0,0,0,1,0
3850,140.0,2,0,0,0,0
3850,140.0,1,0,0,0,0
3850,140.0,0,0,1,0,0
3850,140.0,0,1,0,0,0
3850,140.0,5,0,0,0,0
5810,121.0,0,0,0,0,1
5810,121.0,0,0,0,1,0
5810,121.0,11,0,0,0,0
5810,121.0,9,0,0,0,0
5810,121.0,4,0,1,1,0
6270,150.0,4,0,1,1,0
6270,150.0,2,1,0,1,0
6270,150.0,9,0,0,0,0
6270,150.0,1,0,0,0,0
6270,150.0,1,1,0,0,0
3770,150.0,1,1,0,0,0
3770,150.0,1,0,0,0,0
3770,150.0,3,1,0,0,1
3770,150.0,2,0,2,2,0
3770,150.0,1,0,0,0,0
3770,150.0,1,0,0,0,0
3770,150.0,2,0,0,1,0
3770,150.0,4,0,0,1,0
1440,51.0,1,1,0,1,1
1440,51.0,1,2,0,2,1
1440,51.0,3,0,0,0,1
1440,51.0,0,0,0,0,4
1440,51.0,1,0,0,0,0
1440,51.0,7,0,0,0,13
1440,51.0,0,0,1,0,0
1440,51.0,4,0,1,0,0
1440,51.0,4,0,0,0,0
1440,51.0,0,0,0,0,1
2550,69.0,1,0,0,0,0
2550,69.0,0,0,1,0,0
2550,69.0,2,0,0,0,0
2550,69.0,0,0,0,0,2
2550,69.0,1,0,1,0,0
2550,69.0,1,0,0,0,0
4550,220.0,2,0,0,0,0
4550,220.0,1,0,0,0,0
4550,220.0,7,0,0,0,2
4550,220.0,0,0,0,1,1
4550,220.0,1,0,0,0,1
4550,220.0,1,0,0,0,0
4550,220.0,2,1,0,0,2
