price,area,food_beverage_count,education_count,healthcare_count,financial_services_count,transportation_count
1690,49.0,21,3,2,2,2
1690,49.0,1,0,0,0,0
1690,49.0,1,0,0,0,0
1690,49.0,1,0,0,0,5
1690,49.0,0,0,0,0,3
1690,49.0,1,1,0,0,0
1690,49.0,3,0,1,0,1
1690,49.0,1,0,0,0,7
1690,49.0,3,0,1,1,7
1690,49.0,0,0,0,1,0
1690,49.0,2,0,0,0,0
1690,49.0,19,8,3,1,2
1690,49.0,17,5,4,1,2
1690,49.0,6,0,0,1,1
1690,49.0,3,0,1,2,3
1690,49.0,84,3,5,16,5
1690,49.0,1,0,0,0,0
1690,49.0,63,0,3,7,10
4760,170.0,2,0,0,1,1
4760,170.0,7,0,1,2,1
4760,170.0,4,1,1,1,12
4760,170.0,4,1,1,1,12
4760,170.0,7,0,3,3,0
4760,170.0,110,1,8,11,2
4760,170.0,4,1,1,1,12
4760,170.0,1,0,0,0,2
4760,170.0,19,1,2,6,3
4760,170.0,7,0,1,5,0
4760,170.0,5,0,0,0,0
4760,170.0,89,9,6,22,16
4760,170.0,0,0,0,0,2
4760,170.0,23,0,2,6,0
4760,170.0,12,4,3,1,1
4760,170.0,3,0,0,0,4
4760,170.0,0,0,0,0,1
4760,170.0,11,5,1,1,2
4760,170.0,2,1,1,0,1
2110,97.0,2,0,0,2,1
2110,97.0,12,0,1,2,3
2110,97.0,3,0,1,0,3
2110,97.0,35,5,4,3,0
2110,97.0,15,1,1,5,2
2110,97.0,1,1,0,0,1
2110,97.0,285,5,15,39,9
2110,97.0,0,0,0,0,1
2110,97.0,8,0,2,3,6
2110,97.0,8,0,2,3,6
2110,97.0,7,0,2,3,6
2110,97.0,36,0,3,2,2
2110,97.0,32,4,2,7,7
2110,97.0,14,0,1,6,1
2110,97.0,5,3,0,0,0
2110,97.0,2,0,1,0,2
2110,97.0,8,0,1,4,2
1750,92.0,0,0,0,0,1
1750,92.0,22,3,3,0,1
1750,92.0,2,0,0,0,0
1750,92.0,1,0,0,0,0
1750,92.0,0,0,0,0,4
1750,92.0,13,2,3,6,4
1750,92.0,9,2,3,6,5
1750,92.0,35,0,1,1,14
1750,92.0,8,1,0,0,1
1750,92.0,17,1,3,0,0
1750,92.0,7,1,0,2,1
1750,92.0,11,0,1,5,1
1750,92.0,3,1,0,3,0
1750,92.0,17,2,2,3,1
1750,92.0,24,3,1,1,2
1750,92.0,9,2,2,1,2
1750,92.0,24,1,1,4,2
1750,92.0,0,0,0,0,1
2540,124.0,4,0,0,1,0
2540,124.0,1,0,0,0,0
2540,124.0,56,6,5,3,2
2540,124.0,10,4,2,2,0
2540,124.0,10,4,2,2,0
2540,124.0,8,0,1,0,0
