price,area,cafe_count,restaurant_count,bar_count,pub_count,fast_food_count,school_count,university_count,library_count,hospital_count,clinic_count,pharmacy_count,bank_count,atm_count,bus_station_count,parking_count
2880,115.0,52,209,55,15,59,5,2,12,1,1,29,11,27,0,21
2880,115.0,70,223,58,15,63,5,1,15,1,4,32,24,32,0,47
2880,115.0,33,133,25,4,58,14,3,10,0,6,17,11,25,0,42
2880,115.0,6,57,9,3,6,5,0,4,0,4,1,4,4,0,63
2880,115.0,3,26,2,0,9,3,0,2,0,1,2,3,10,0,15
2880,115.0,12,18,8,1,9,5,0,2,0,4,3,5,2,1,29
2880,115.0,15,83,10,2,15,11,1,8,0,4,14,11,15,0,48
2880,115.0,84,201,34,9,81,19,1,22,0,5,21,4,29,0,23
2880,115.0,26,131,19,10,29,4,0,6,0,0,6,19,21,0,30
2880,115.0,12,45,8,6,19,10,0,1,0,1,5,2,4,0,42
2880,115.0,11,38,3,0,15,2,0,3,0,0,5,2,7,0,22
2880,115.0,5,38,3,5,0,2,0,3,0,1,2,2,5,0,7
2880,115.0,5,13,4,1,1,0,0,2,0,0,3,2,1,0,6
2880,115.0,26,131,19,10,29,4,0,6,0,0,6,19,21,0,30
2880,115.0,45,149,45,6,30,12,0,10,0,5,9,16,24,1,61
2880,115.0,64,170,22,8,31,12,0,11,0,6,20,26,24,0,21
2880,115.0,45,151,46,6,30,12,0,10,0,5,9,17,27,1,60
7980,260.0,57,188,48,15,40,7,1,4,0,1,14,18,21,1,197
7980,260.0,25,82,8,1,31,9,0,4,0,2,10,9,25,0,130
7980,260.0,5,13,4,1,1,0,0,2,0,0,3,2,1,0,6
7980,260.0,11,26,2,1,5,1,2,2,1,0,16,6,2,0,12
7980,260.0,64,209,54,15,62,5,1,13,1,3,31,22,31,0,44
7980,260.0,8,50,4,3,6,6,0,2,0,2,9,12,9,0,62
7980,260.0,1,17,1,0,4,1,0,0,0,0,0,2,4,0,11
7980,260.0,1,17,1,0,4,1,0,0,0,0,0,2,4,0,11
7980,260.0,1,17,1,0,4,1,0,0,0,0,0,2,4,0,11
7980,260.0,26,113,20,2,48,11,3,9,0,3,15,9,18,0,38
7980,260.0,27,115,20,4,50,11,3,9,0,3,13,10,20,0,40
7980,260.0,26,131,19,10,29,4,0,6,0,0,6,19,21,0,30
7980,260.0,20,85,8,1,27,6,0,6,0,1,9,7,15,0,19
7980,260.0,29,101,28,2,36,12,3,4,0,5,10,9,24,0,53
7980,260.0,10,35,3,0,25,5,0,3,0,0,9,4,10,0,20
7980,260.0,27,115,20,4,50,11,3,9,0,3,13,10,20,0,40
7980,260.0,26,113,20,2,48,11,3,9,0,3,15,9,18,0,38
7980,260.0,35,132,23,4,55,14,2,7,0,4,17,9,20,0,44
7980,260.0,27,115,20,4,50,11,3,9,0,3,13,10,20,0,40
7980,260.0,5,6,0,0,0,0,0,1,1,1,0,1,2,0,21
6700,170.0,52,193,21,5,72,25,2,10,0,6,23,12,37,0,74
6700,170.0,101,355,50,19,70,6,1,11,1,2,37,23,21,0,25
6700,170.0,6,34,5,1,17,4,0,3,0,2,1,3,11,0,14
6700,170.0,132,316,55,24,121,28,2,23,0,9,38,26,48,0,33
6700,170.0,3,9,0,0,0,0,0,1,0,0,0,1,2,0,3
6700,170.0,3,24,0,1,0,5,0,1,0,0,3,4,2,0,4
6700,170.0,4,27,0,1,2,7,0,2,0,0,5,5,6,0,18
6700,170.0,9,59,9,2,7,9,0,3,0,0,7,13,13,1,8
6700,170.0,4,40,0,4,2,2,0,2,0,2,1,3,3,0,9
6700,170.0,8,38,1,0,9,3,0,5,0,0,3,6,5,1,18
6700,170.0,40,132,10,4,46,22,0,3,0,7,11,10,24,0,39
6700,170.0,10,54,7,2,8,8,0,2,0,3,5,7,17,0,23
6700,170.0,8,27,3,0,8,4,0,4,1,0,6,8,7,0,14
6700,170.0,34,121,7,1,44,10,0,6,0,4,16,11,31,0,195
6700,170.0,27,76,5,2,21,15,1,16,0,0,10,4,10,0,16
6700,170.0,2,11,7,0,3,0,0,4,0,2,4,3,1,0,0
6700,170.0,132,316,55,24,121,28,2,23,0,9,38,26,48,0,33
6700,170.0,2,13,0,1,0,2,0,0,0,0,0,4,5,0,8
6700,170.0,10,51,8,4,19,3,3,5,0,1,11,5,4,0,17
6700,170.0,3,29,2,0,10,2,0,2,0,0,3,4,6,0,16
2750,33.0,40,169,21,4,52,23,3,6,0,4,20,11,32,0,74
2750,33.0,60,262,44,34,90,17,2,16,0,4,40,23,37,2,44
2750,33.0,165,521,153,47,201,27,1,13,0,12,43,47,62,0,45
2750,33.0,45,97,9,2,20,15,1,8,0,6,18,10,18,0,28
2750,33.0,4,22,1,0,3,4,0,0,0,1,1,1,1,0,15
2750,33.0,23,68,5,2,14,13,1,14,0,0,9,3,9,0,14
2750,33.0,28,96,13,4,28,12,0,5,0,3,12,8,14,0,21
2750,33.0,7,44,3,1,20,2,0,6,0,2,8,12,15,1,49
2750,33.0,6,43,4,1,19,2,0,6,0,1,7,10,14,0,49
2750,33.0,0,9,0,0,2,1,0,1,0,0,0,0,2,0,28
2750,33.0,10,69,11,5,35,3,0,1,0,0,8,9,12,0,46
2750,33.0,3,26,2,1,7,2,0,1,0,0,4,6,2,0,92
2750,33.0,4,10,2,0,1,1,0,2,0,2,1,0,2,0,13
2750,33.0,3,16,2,0,2,1,0,5,0,1,1,9,4,0,12
2750,33.0,2,28,2,0,4,3,0,2,0,1,2,4,6,0,14
2750,33.0,1,8,0,1,0,2,0,1,0,0,1,4,1,0,5
2750,33.0,20,54,4,1,7,8,0,4,0,7,8,8,15,0,19
2750,33.0,83,366,49,10,54,6,14,22,0,5,48,38,12,0,75
2750,33.0,50,172,27,8,32,11,3,22,0,7,31,29,25,0,20
2750,33.0,9,59,9,2,7,9,0,3,0,0,7,13,13,1,8
3300,170.0,9,59,9,2,7,9,0,3,0,0,7,13,13,1,8
3300,170.0,10,51,1,1,8,6,0,2,0,3,8,11,7,0,52
3300,170.0,29,96,21,7,25,3,1,3,0,0,9,9,9,0,176
3300,170.0,11,38,5,1,14,1,0,1,0,2,2,7,8,1,31
3300,170.0,16,78,7,4,20,9,0,4,0,0,12,5,12,1,10
3300,170.0,132,316,55,24,121,28,2,23,0,9,38,26,48,0,33
3300,170.0,77,241,44,9,55,12,4,20,1,7,43,30,34,0,29
3300,170.0,165,521,153,47,201,27,1,13,0,12,43,47,62,0,45
3300,170.0,2,17,2,1,3,1,0,1,0,0,1,1,4,0,28
3300,170.0,16,103,19,10,22,5,1,10,0,1,11,7,7,0,24
3300,170.0,132,418,134,34,173,19,1,8,0,12,30,17,50,0,43
3300,170.0,77,270,56,13,59,16,4,22,1,10,40,31,39,0,59
3300,170.0,6,31,3,0,9,2,0,3,0,1,5,6,7,0,17
3300,170.0,51,231,39,29,76,14,2,13,0,4,25,20,35,1,16
3300,170.0,61,153,17,7,30,11,0,11,0,6,19,18,21,0,19
3300,170.0,26,65,5,3,6,9,0,4,0,7,10,6,12,0,20
3300,170.0,17,42,6,1,15,8,0,3,0,1,4,5,13,0,37
3300,170.0,12,51,10,0,13,8,0,9,0,0,8,15,15,0,89
3710,300.0,11,32,3,0,8,7,0,2,1,0,9,10,6,0,18
3710,300.0,39,128,21,3,48,16,2,3,0,4,15,10,36,0,61
3710,300.0,1,12,0,0,0,0,0,0,0,0,1,1,2,0,7
3710,300.0,1,4,0,0,0,1,0,0,0,0,0,0,1,0,4
3710,300.0,5,13,5,2,0,2,0,3,0,0,5,2,7,0,5
3710,300.0,2,13,0,0,0,5,0,0,0,0,0,2,1,0,2
3710,300.0,3,20,0,1,2,2,0,1,0,2,1,1,3,1,14
3710,300.0,165,521,153,47,201,27,1,13,0,12,43,47,62,0,45
3710,300.0,4,28,3,1,4,9,0,11,0,0,5,6,7,0,27
3710,300.0,122,373,97,25,145,34,3,24,0,13,29,22,60,0,41
3710,300.0,11,33,2,0,7,6,0,4,1,0,8,10,7,1,23
3710,300.0,148,354,68,28,117,23,1,25,0,8,37,48,47,0,37
3710,300.0,4,18,3,0,2,3,0,3,0,0,3,5,8,0,7
3710,300.0,4,32,0,1,3,8,0,2,0,0,7,8,6,0,18
3710,300.0,0,15,1,0,2,0,0,0,0,0,0,4,0,0,5
3710,300.0,15,94,14,7,17,4,1,10,0,2,14,9,7,0,26
3710,300.0,100,252,40,23,57,18,1,22,0,7,28,25,35,0,27
3710,300.0,32,145,18,4,45,21,3,3,0,4,17,9,24,0,69
4340,121.0,32,145,18,4,45,21,3,3,0,4,17,9,24,0,69
4340,121.0,3,20,0,0,0,3,0,1,0,0,0,3,1,0,30
4340,121.0,19,45,12,1,13,6,0,4,0,4,9,12,8,1,49
4340,121.0,3,22,1,2,5,1,0,3,0,1,2,4,4,0,6
4340,121.0,39,121,34,1,49,14,3,6,0,4,17,13,34,0,63
4340,121.0,16,61,17,1,31,4,0,1,0,1,3,6,18,1,22
4340,121.0,45,111,11,3,24,11,0,4,0,7,17,13,17,0,19
4340,121.0,73,260,64,16,73,9,1,17,1,2,40,18,34,0,22
4340,121.0,3,37,2,2,11,0,0,2,0,0,5,8,6,0,47
4340,121.0,1,4,0,0,0,1,0,0,0,0,0,0,1,0,4
4340,121.0,95,383,49,17,66,6,7,15,1,6,51,37,19,0,31
4340,121.0,19,104,12,4,42,9,0,6,0,3,12,15,32,0,270
4340,121.0,165,521,153,47,201,27,1,13,0,12,43,47,62,0,45
4340,121.0,165,521,153,47,201,27,1,13,0,12,43,47,62,0,45
4340,121.0,16,51,8,2,13,8,0,2,0,1,5,6,12,1,93
4340,121.0,37,118,33,1,47,13,3,5,0,4,18,12,31,0,63
4340,121.0,6,46,0,2,10,5,0,4,0,0,13,13,12,0,22
4340,121.0,14,48,6,3,7,4,0,5,0,2,8,8,9,0,136
4340,121.0,5,34,3,0,3,1,0,1,0,0,4,5,3,0,2
3250,150.0,0,12,0,1,0,1,0,3,0,0,1,3,7,0,30
3250,150.0,39,121,34,1,49,14,3,6,0,4,17,13,34,0,63
3250,150.0,2,31,0,1,4,4,0,0,0,0,5,6,6,0,7
3250,150.0,29,107,20,5,19,7,1,9,0,5,12,16,16,0,42
3250,150.0,4,24,1,1,7,2,0,4,0,0,11,1,5,0,31
3250,150.0,27,135,19,9,28,7,0,6,0,0,4,19,20,0,36
3250,150.0,3,22,5,2,3,3,0,5,0,0,5,6,9,0,19
3250,150.0,7,38,16,2,4,10,0,5,0,1,8,16,14,1,21
3250,150.0,172,564,165,44,220,32,1,12,0,15,45,46,70,0,53
3250,150.0,27,84,28,1,35,9,0,4,0,3,14,5,24,0,51
3250,150.0,26,77,27,0,29,10,3,2,0,2,10,10,18,0,20
3250,150.0,134,499,76,23,88,6,13,20,1,6,59,40,25,0,39
3250,150.0,47,195,34,21,69,14,1,10,0,2,25,18,31,1,17
3250,150.0,22,90,14,4,36,4,6,10,1,2,16,13,18,0,78
3250,150.0,4,42,0,3,2,2,0,2,0,2,1,4,4,0,12
3250,150.0,39,121,34,1,49,14,3,6,0,4,17,13,34,0,63
3250,150.0,37,158,19,8,50,12,8,11,0,3,19,14,43,1,33
3250,150.0,11,31,3,0,8,7,0,3,1,0,9,10,6,0,18
