price,area,food_beverage_count,education_count,healthcare_count,financial_services_count,transportation_count
3590,170.0,70,12,9,14,12
3590,170.0,127,5,3,19,14
3590,170.0,17,0,5,6,5
3590,170.0,157,17,12,22,42
3590,170.0,69,11,9,14,10
3590,170.0,31,2,1,5,5
3590,170.0,42,5,4,16,10
3590,170.0,14,2,3,3,1
3590,170.0,53,9,8,25,12
2030,140.0,53,9,8,25,12
2030,140.0,84,8,10,15,17
2030,140.0,6,3,0,2,11
2030,140.0,27,2,3,7,2
2030,140.0,22,4,1,2,11
2030,140.0,60,10,5,20,4
2030,140.0,217,34,29,37,23
2030,140.0,44,5,10,12,6
2030,140.0,33,4,9,11,4
2030,140.0,14,2,3,3,1
2030,140.0,217,34,29,37,23
2030,140.0,18,2,1,3,17
2030,140.0,6,0,0,1,0
2030,140.0,13,2,6,6,7
2030,140.0,95,8,14,15,6
2030,140.0,114,27,6,11,11
2030,140.0,158,16,14,27,47
2030,140.0,91,12,12,16,6
2030,140.0,92,13,13,18,13
2590,122.0,40,6,6,10,8
2590,122.0,22,7,0,6,10
2590,122.0,243,27,29,45,15
2590,122.0,24,3,3,8,10
2590,122.0,33,3,2,5,5
2590,122.0,12,2,0,3,3
2590,122.0,73,25,14,11,14
2590,122.0,53,9,8,25,12
2590,122.0,53,9,8,25,12
2590,122.0,53,9,8,25,12
2590,122.0,53,9,8,25,12
2590,122.0,11,3,5,5,3
2590,122.0,61,8,3,8,9
2590,122.0,71,8,6,9,11
2590,122.0,288,12,19,26,16
2590,122.0,55,5,9,14,11
2590,122.0,52,5,9,14,11
3270,128.0,25,0,6,5,15
3270,128.0,152,17,10,25,16
3270,128.0,18,0,1,4,22
3270,128.0,32,2,0,8,3
3270,128.0,6,0,1,2,3
3270,128.0,51,8,12,6,30
3270,128.0,17,4,1,10,20
3270,128.0,149,11,12,25,35
3270,128.0,156,9,15,23,27
3270,128.0,138,18,17,26,61
3270,128.0,22,3,3,4,4
3270,128.0,59,7,5,4,20
3270,128.0,92,13,13,18,13
3270,128.0,11,2,1,5,16
3270,128.0,92,13,13,18,13
3270,128.0,53,9,8,25,12
3270,128.0,53,9,8,25,12
3270,128.0,140,16,16,28,12
3270,128.0,43,6,8,10,23
3480,120.0,423,20,27,43,21
3480,120.0,24,3,3,4,23
3480,120.0,75,2,0,7,44
3480,120.0,8,2,0,4,6
3480,120.0,290,35,22,33,18
3480,120.0,20,1,1,6,7
3480,120.0,6,0,0,4,2
3480,120.0,6,2,1,2,3
3480,120.0,98,6,16,6,6
3480,120.0,152,17,10,25,16
3480,120.0,280,9,19,28,14
3480,120.0,88,0,5,12,27
3480,120.0,327,20,27,24,18
3480,120.0,18,2,1,5,0
3480,120.0,167,18,7,7,37
3480,120.0,56,8,4,13,4
3480,120.0,49,3,4,6,16
3480,120.0,17,1,1,3,10
2240,110.0,22,2,3,4,7
2240,110.0,20,2,4,2,24
2240,110.0,48,3,5,7,22
2240,110.0,13,2,3,5,1
2240,110.0,69,7,4,8,56
2240,110.0,25,2,3,9,15
2240,110.0,48,5,5,12,33
2240,110.0,25,4,6,10,5
2240,110.0,72,10,9,13,5
2240,110.0,217,34,29,37,23
2240,110.0,135,12,20,18,12
2240,110.0,120,12,17,24,15
2240,110.0,30,8,1,6,36
2240,110.0,33,2,3,6,15
2240,110.0,20,2,4,2,24
2240,110.0,258,31,26,13,18
2240,110.0,25,2,6,9,6
2240,110.0,598,21,26,37,24
2240,110.0,22,3,1,6,13
2140,81.0,23,1,5,9,2
2140,81.0,178,18,22,23,10
2140,81.0,28,7,2,13,6
2140,81.0,10,0,0,1,0
2140,81.0,21,1,6,8,5
2140,81.0,21,2,6,9,6
2140,81.0,17,1,3,3,6
2140,81.0,56,5,1,8,9
