address,price,lat,lon,property_id,rooms,area,cafe_count,cafe_present,restaurant_count,restaurant_present,bar_count,bar_present,pub_count,pub_present,fast_food_count,fast_food_present,school_count,school_present,university_count,university_present,library_count,library_present,hospital_count,hospital_present,clinic_count,clinic_present,pharmacy_count,pharmacy_present,bank_count,bank_present,atm_count,atm_present,bus_station_count,bus_station_present,parking_count,parking_present,total_amenities
"Rathausstrasse 30, 8570 Weinfelden",3480,47.5666802,9.108451,4002060913,4.0,120.0,0,0,2,1,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"Seeburgstrasse 49B, 6006 Luzern",3480,47.04806665,8.343181157242544,4002059937,4.0,120.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
"Kurvenstrasse 15, 8600 Dübendorf",2240,47.397128550000005,8.61408523764917,4002054439,5.0,110.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"Via ai Saleggi 26, 6600 Locarno",2240,46.1628665,8.7946646,4002050783,5.0,110.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Rue de l'Aubépine 3, 1205 Genève",2240,46.1903575,6.1439867,4002042526,5.0,110.0,1,1,5,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"Mattengasse 11, 8005 Zürich",2240,47.3822054,8.530119794759537,4002039327,5.0,110.0,6,1,12,1,4,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,29
"Rainstrasse 1, 5415 Nussbaumen AG",2240,47.4891599,8.295717210445172,4002038160,5.0,110.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,2
"Bernapark 28, 3066 Stettlen",2140,46.96048,7.51292,4002028305,3.5,81.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Rothausstrasse 15, 4132 Muttenz",2140,47.5257782,7.6560595,4002005842,3.5,81.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2
"Heinrich-Wolff-Strasse 10, 8046 Zürich",2140,47.4236779,8.4997459,4002005129,3.5,81.0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"Zürcherstrasse 24B, 8852 Altendorf",2140,47.1932529,8.8263019,4002001854,3.5,81.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Delsbergerallee 68, 4053 Basel",2140,47.5397015,7.5990901,4001987266,3.5,81.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3
"Schwärzere 19, 3425 Koppigen",2140,47.1324178,7.6059752,4001983791,3.5,81.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,1,4
"Trogmattweg 9, 3506 Grosshöchstetten",2140,46.90452365,7.634434849999991,4001982696,3.5,81.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2
"Elsastrasse 16, 8004 Zürich",2490,47.3771242,8.514328753943873,4001970464,5.0,120.0,1,1,1,1,0,0,2,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"Mühlemattstrasse 11, 6374 Buochs",2490,46.97376468661957,8.418765948002582,4001966990,5.0,120.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
"Birsfelderstrasse 34, 4132 Muttenz",2490,47.5347248,7.634326,4001966134,5.0,120.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
"Haldenstrasse 8, 8045 Zürich",2490,47.36316115,8.518535792443249,4001893301,5.0,120.0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"Hauptstrasse 7, 4132 Muttenz",2490,47.5232867,7.644928819844468,4001892969,5.0,120.0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"Sonnhaldenstrasse 1, 8113 Boppelsen",1690,47.47083325,8.402901931889762,4001883675,3.0,49.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Via Crocetta 27a, 6962 Lugano",1690,46.01508128415641,8.966345803085744,4001668314,3.0,49.0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"Kronengasse 1, 5000 Aarau",1690,47.3929414,8.043904,4001447177,3.0,49.0,4,1,17,1,10,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,41
"Hammerstrasse 92, 4057 Basel",4760,47.5646568,7.5957185,4002073300,4.5,170.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Dietenrainweg 8, 8610 Uster",4760,47.33931025,8.716507492458366,4002063359,4.5,170.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"Mühlestrasse 9, 6022 Grosswangen",4760,47.13506945,8.048150283694106,4002061078,4.5,170.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Teufenerstrasse 4, 9000 St. Gallen",4760,47.4209529,9.3713811,4002056374,4.5,170.0,0,0,2,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6
"Freihofstrasse 5A, 8280 Kreuzlingen",4760,47.65529565,9.167426163049452,4002055437,4.5,170.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Via Pazzalino 9, 6962 Viganello",4760,46.01512990755056,8.970530532761147,4002054436,4.5,170.0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3
"Langenmattstrasse 68, 8617 Mönchaltorf",2110,47.3141779,8.718913226426208,4002050988,4.5,97.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"Bellariastrasse 81, 8038 Zürich",2110,47.34711055,8.529533334862611,4002050670,4.5,97.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Brotkorbstrasse 30 B, 4332 Stein AG",2110,47.54655414765215,7.952595984967506,4002050666,4.5,97.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2
"Leimenstrasse 49, 4051 Basel",2110,47.5528828,7.5815009,4002050660,4.5,97.0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"Ramuzstrasse 17, 3027 Bern",2110,46.9447697,7.3756914,4002050076,4.5,97.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Rennweg 43, 8001 Zürich",2110,47.3735089,8.5390344,4002046815,4.5,97.0,3,1,2,1,1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,1,0,0,0,0,14
"Südstrasse 36, 2504 Biel/Bienne",2110,47.1425522,7.274105582227786,4002046472,4.5,97.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"Südstrasse 33, 2504 Biel/Bienne",2110,47.142795,7.272640641787747,4002046471,4.5,97.0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,5
"Schollstrasse 3-13, 2504 Biel/Bienne",2110,47.14224475,7.2730028641108495,4002046470,4.5,97.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
"Lothringerstrasse 51, 4056 Basel",2110,47.56772825,7.577835327923802,4002044165,4.5,97.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Baslerstrasse 71, 8048 Zürich",2110,47.3856884,8.497091985801433,4002042483,4.5,97.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2
"St. Alban-Anlage 59/61/63, 4052 Basel",2110,47.55273940119511,7.60301460462026,4002042477,4.5,97.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
"Freilager-Platz 4, 4142 Münchenstein",2110,47.5323852,7.6104069,4002042476,4.5,97.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"Stauffacherstrasse 1, 6020 Emmenbrücke",2110,47.0743514,8.28724384455263,4002039922,4.5,97.0,3,1,3,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,1,0,0,1,1,13
"Via Beltramina 10, 6900 Lugano",1750,46.0170708,8.957293372791668,4002038669,4.0,92.0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"Voltastrasse 2, 6005 Luzern",1750,47.0407079,8.307770124491716,4002030767,4.0,92.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Zur Stahlgiesserei 3, 8200 Schaffhausen",1750,47.70332075,8.63034981645054,4002009503,4.0,92.0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"Marktstrasse 3, 2540 Grenchen",1750,47.193697,7.3972052,4002006071,4.0,92.0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"Schaffhauserstrasse 230 A, 8057 Zürich",1750,47.4022172,8.547022474097131,4002002543,4.0,92.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"Hubelweg 5, 3504 Niederhünigen",2540,46.87578605,7.638747712829532,4001994870,4.5,124.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Theaterstrasse 13, 6003 Luzern",2540,47.04987255,8.307012053641147,4001978464,4.5,124.0,0,0,10,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,1,0,0,1,1,18
"Marktplatz 14, 9000 St. Gallen",2540,47.426303,9.375243,4001976822,4.5,124.0,7,1,23,1,5,1,2,1,5,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,1,0,0,0,0,48
"Murtenstrasse 143 D, 3008 Bern",2540,46.9484633,7.4099937,4001970764,4.5,124.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Hinterdorfstrasse 27, 8157 Dielsdorf",2540,47.4846367,8.4556048,4001958714,4.5,124.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Avenue De France 22, 1004 Lausanne",4480,46.5249493,6.6233321,4001953666,5.5,150.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Via Borenco 22, 6648 Minusio",4480,46.174454832996496,8.811003269702761,4001889310,5.5,150.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"Eichholzstrasse 35, 8620 Wetzikon ZH",4480,47.334924650000005,8.816746014793356,4001866303,5.5,150.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"Via Mulino Rosso 8, 6517 Arbedo",4480,46.210834857009694,9.041734079584732,4001862435,5.5,150.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Dorfstrasse 68, 8630 Rüti ZH",4480,47.25927284056309,8.850536587914371,4001856667,5.5,150.0,2,1,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,8
"Dorfstrasse 66a, 8630 Rüti ZH",4480,47.25927284056309,8.850536587914371,4001856666,5.5,150.0,2,1,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,8
"Route de Sion 81, 3960 Sierre",4480,46.2845187,7.5163885,4001841517,5.5,150.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"Bernstrasse 141, 3400 Burgdorf",4480,47.05214545,7.61092275658309,4001838215,5.5,150.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"Via Lugano 17, 6500 Bellinzona",4480,46.1889259,9.02161625,4001837441,5.5,150.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Iselisberg, 8524 Uesslingen-Buch",4480,47.5865601,8.8261897,4001803665,5.5,150.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Rue des Musées 58, 2300 La Chaux-de-Fonds",3590,47.0996733,6.826494632796034,4001662189,4.0,102.0,3,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,10
"Hauptstrasse 41, 4437 Waldenburg",3590,47.3830863,7.748652,4001255523,4.0,102.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Amerbachstrasse 64, 4057 Basel",3590,47.5689904,7.5940014,4000976400,4.0,102.0,1,1,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"Bahnhofstrasse 172, 6423 Seewen SZ",3590,47.0293613,8.6299986,3003296264,4.0,102.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Bahnhofstrasse 172, 6423 Seewen SZ",3590,47.0293613,8.6299986,3003296216,4.0,102.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Landstrasse 49, 5415 Nussbaumen",3590,47.4861515,8.2975326,4002078671,4.0,102.0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"Murgenthalstrasse 4C, 4900 Langenthal",3590,47.2149877,7.787946862508207,4002078590,4.0,102.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
"Bibersteinerstrasse 41A, 5022 Rombach",3590,47.40430595,8.049133592598787,4002075578,4.0,102.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"Culmannstrasse 20, 8006 Zürich",3590,47.38044745,8.547529883985145,4002075344,4.0,102.0,1,1,4,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"Schulweg 3, 5453 Remetschwil",4060,47.4081806,8.327730330427364,4002060883,5.5,140.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
"Erlenmattweg 7, 4058 Basel",4060,47.5694446,7.6017367,4002051268,5.5,140.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Buckhauserstrasse 49, 8048 Zürich",4060,47.38425,8.4941461,4002047849,5.5,140.0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,4
"Gartenstrasse 6, 8002 Zürich",2210,47.3688989,8.5346665,4002042468,3.5,93.0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"Rue Louis-D'Affry 6, 1700 Fribourg",2210,46.80358593281353,7.150016759877996,4002039938,3.5,93.0,1,1,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,8
"Erlenmattstrasse 18, 4058 Basel",2210,47.5696198,7.6003248,4002039720,3.5,93.0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"Via Beltramina 8, 6900 Lugano",2210,46.01733183132692,8.956635744418996,4002038668,3.5,93.0,1,1,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"Bahnhofstrasse 7, 4415 Lausen",2210,47.4704259,7.760250659513142,4002038663,3.5,93.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
"Berntorgasse 16, 3600 Thun",2210,46.76093845,7.62720647145314,4002037350,3.5,93.0,0,0,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,9
"Avenue du Temple 1-3, 1020 Renens VD",2210,46.53648792285093,6.588527170146207,4002017369,3.5,93.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2
"Oberer Rheinweg 35, 4058 Basel",2210,47.5596364,7.5922363,4002009966,3.5,93.0,0,0,6,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"Centralweg 16, 3013 Bern",2610,46.9568007,7.4460501,4001976792,2.5,38.0,2,1,4,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8
"Hegenheimerstrasse 47, 4055 Basel",2610,47.5602871,7.572334,4001964147,2.5,38.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2
"Radarstrasse 7, 3013 Bern",2610,46.9544023,7.4583427,4001963761,2.5,38.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Lessingstrasse 9, 8002 Zürich",2610,47.3589702,8.524235995596992,4001955020,2.5,38.0,2,1,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,8
"Bahnhofstrasse 29, 6162 Entlebuch",2610,46.99279905,8.062181943454604,4001879398,2.5,38.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Dorfstrasse 68, 8630 Rüti ZH",2610,47.25927284056309,8.850536587914371,4001858474,2.5,38.0,2,1,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,8
"Neuhardstrasse 11, 4600 Olten",2610,47.3491937,7.9097581,4001858368,2.5,38.0,2,1,3,1,1,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"Dorfstrasse 66, 8630 Rüti ZH",2610,47.2592739,8.85609225,4001858314,2.5,38.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,2
"Dorfstrasse 68, 8630 Rüti ZH",2610,47.2592739,8.85609225,4001856669,2.5,38.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,2
"Klingentalgraben 37, 4057 Basel",2610,47.5642678,7.5911068,4001852654,2.5,38.0,0,0,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"Niederdorfstrasse 37, 8001 Zürich",2610,47.37487745,8.543692238869863,4001836989,2.5,38.0,4,1,15,1,6,1,5,1,6,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2,1,0,0,0,0,40
"Madretschstrasse 72, 2503 Bienne",2610,47.134571,7.2555474,4001809267,2.5,38.0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4
"Turnerstrasse 18, 8006 Zürich",2730,47.38470215,8.544353751317338,4002078048,4.5,121.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Promenada 35b, 7018 Flims",2730,46.82793445,9.28826024334023,4002074918,4.5,121.0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"Laubisrütistrasse 53, 8712 Stäfa",2730,47.23907335,8.74622725,4002074913,4.5,121.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"Kirchweg 3, 5622 Waltenschwil",2730,47.33391275,8.301122100000002,4002073696,4.5,121.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,3
"Chastli 40, 8718 Schänis",2730,47.1636044,9.054859408769763,4002072656,4.5,121.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"Kruft 6, 9425 Thal",2730,47.46471255,9.57227649864157,4002072569,4.5,121.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"Dorfstrasse 1, 8934 Knonau",2730,47.223993,8.462869335753219,4002072547,4.5,121.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Neubadstrasse 149, 4054 Basel",2730,47.5469038,7.565355,4002072378,4.5,121.0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,6
"Dorfstrasse 45, 5436 Würenlos",2310,47.44325035,8.3651756,4002071702,5.0,96.0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"Oberdorfstrasse 43, 8874 Mühlehorn",2310,47.1165534,9.17123933169014,4002071697,5.0,96.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Lindhaldenstrasse 120, 3076 Worb",2310,46.9278411,7.577855769082266,4002071305,5.0,96.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Kurvenstrasse 13, 8006 Zürich",2310,47.3843066,8.542326805989921,4002069772,5.0,96.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Stückelbergstrasse 4, 9000 St. Gallen",2310,47.4164503,9.356135,4002068897,5.0,96.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"Fischerhäuserstrasse 7, 8200 Schaffhausen",2310,47.69600445,8.642428101973131,4002066394,5.0,96.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Bergstrasse 10, 8735 St. Gallenkappel",2310,47.24392435,8.960577349863977,4002066349,5.0,96.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"Bahnhofplatz 1, 8802 Kilchberg",2310,47.3250602,8.5479821,4002064906,5.0,96.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,2
"Frohsinnweg 3, 6314 Unterägeri",2310,47.1368492,8.5840794,4002064689,5.0,96.0,2,1,4,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11
"Baarerstrasse 125, 6300 Zug",2310,47.180355,8.5186036,4002064402,5.0,96.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Naphtastrasse 10, 8005 Zürich",4690,47.3864105,8.5156886,4002059462,6.5,220.0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"Dorfstrasse 22, 8906 Bonstetten",4690,47.3150654,8.468717621705022,4002059045,6.5,220.0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"Via Consiglio Mezzano 40, 6644 Orselina",4690,46.17750495,8.799296708402487,4002058754,6.5,220.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"Route de Sion 81, 3960 Sierre",4690,46.2845187,7.5163885,4002054431,6.5,220.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"Chemin Du Devin 47c, 1012 Lausanne",5390,46.5315348,6.6517867,4002051568,8.0,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,5
"Rue du Petit-St-Jean 5, 1003 Lausanne",5390,46.52120455,6.632888237616485,4002051405,8.0,300.0,5,1,7,1,2,1,4,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,21
"Quai du Seujet 14, 1201 Genève",5390,46.2055031,6.1359321,4002050199,8.0,300.0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"Frankengasse 25, 8001 Zürich",5390,47.37006135,8.546002265894861,4002049471,8.0,300.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Rue de Lyon 61bis, 1203 Genève",5390,46.2084372,6.1303105,4002047744,8.0,300.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2
