address,price,lat,lon,property_id,rooms,area,cafe_count,cafe_present,restaurant_count,restaurant_present,bar_count,bar_present,pub_count,pub_present,fast_food_count,fast_food_present,school_count,school_present,university_count,university_present,library_count,library_present,hospital_count,hospital_present,clinic_count,clinic_present,pharmacy_count,pharmacy_present,bank_count,bank_present,atm_count,atm_present,bus_station_count,bus_station_present,parking_count,parking_present,total_amenities
"Thurgauerstrasse 107, 8152 Opfikon",3480,47.42274065,8.557988986206166,4002009558,4.5,117.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2
8640 Rapperswil,3480,47.22682681254579,8.82190953580586,4001936608,4.5,117.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,4
"Widenplatz 12, 5070 Frick",3480,47.5073889,8.022840880760747,4001871601,4.5,117.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,3
1285 Sézegnin,3480,46.143945,6.0104963,4001764433,4.5,117.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8640 Rapperswil,3480,47.22682681254579,8.82190953580586,4001936613,4.5,117.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,4
"Langenthalstrasse 7, 4932 Lotzwil",3480,47.19164585,7.789602654279017,4002002619,4.5,117.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Vogelsang, 6287 Aesch LU",3480,47.2587914,8.2393046,4002067551,4.5,117.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
"Hubelstrasse 1B, 5524 Niederwil AG",2490,47.379645800000006,8.294397749999996,4002066177,4.5,108.0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,5
"Brückenmoosstrasse 21, 3942 Raron",2490,46.3087427,7.7956291,4001067447,4.5,108.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
"Avenue de la Perrausaz 90, 1814 La Tour-de-Peilz",2490,46.4560535,6.865725708266229,4001978487,4.5,108.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"Via Giovanni Serodine, 6612 Ascona",2490,46.1517795,8.7793253,4001353098,4.5,108.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
8907 Wettswil,2490,47.3362761865497,8.474658964327485,4002039919,4.5,108.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
1010 Lausanne,2490,46.53844260968495,6.652783954259043,4002003378,4.5,108.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"Viale Stazione 21, 6500 Bellinzona",2490,46.192673,9.0247308,4002053901,4.5,108.0,0,0,1,1,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,0,0,1,1,10
"Doktorsträssli 5a, 4704 Niederbipp",2490,47.27176935,7.692159349387261,4001668356,4.5,108.0,2,1,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6
"Bartholoméplatz 3, 7310 Bad Ragaz",2490,47.00311185,9.501156906929587,4001980329,4.5,108.0,4,1,4,1,1,1,1,1,2,1,1,1,0,0,0,0,0,0,0,0,1,1,2,1,3,1,0,0,5,1,24
"Gerbergasse 70, 4001 Basel",3590,47.5553964,7.5887611,4001669765,5.5,170.0,2,1,10,1,2,1,1,1,4,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,22
"Oltenstrasse 5, 4536 Attiswil",3590,47.24733975,7.614345777672844,4002051404,5.5,170.0,1,1,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6
"Via Lischedo 3, 6802 Rivera",3590,46.1243333,8.9223826,4001668950,5.5,170.0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"Via Lischedo 3, 6802 Rivera",3590,46.1243333,8.9223826,4002053895,5.5,170.0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"Via San Gottardo 58a, 6500 Bellinzona",3590,46.201208300000005,9.0328184,4002038666,5.5,170.0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3
"Frank-Buchserstrasse 3, 4532 Feldbrunnen",3590,47.2198489,7.5552774,4002038659,5.5,170.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Leutschenbachstrasse 50/50a, 8050 Zürich",3590,47.41698710277659,8.556155144939847,4002002549,5.5,170.0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4
"Viale Stazione 21, 6500 Bellinzona",3590,46.192673,9.0247308,4001980280,5.5,170.0,0,0,1,1,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,0,0,1,1,10
"St. Jakobstrasse 46, 4147 Aesch BL",3590,47.4786529,7.5974942,4001912267,5.5,170.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Via Sasso Corbaro 19, 6593 Cadenazzo",3590,46.1513709,8.9444258,4001904514,5.5,170.0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,6
"Niederfeldstrasse 8, 8932 Mettmenstetten",2030,47.24654755,8.46642889948233,4001836955,5.0,140.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Schwaderloch 7, 8253 Diessenhofen",2030,47.6902444,8.751494199917264,4001797428,5.0,140.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Via Monte Carmen 13, 6900 Lugano",2030,46.0134631,8.952825049999998,4001714200,5.0,140.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5
"Via Sasso Corbaro 17, 6593 Cadenazzo",2030,46.1513709,8.9444258,4001668528,5.0,140.0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,6
"Via Monte Carmen 13, 6900 Lugano",2030,46.0134631,8.952825049999998,4001668412,5.0,140.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5
"Oelebachweg 19, 3427 Utzenstorf",2030,47.135010050000005,7.548367062500716,4002062172,5.0,140.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
"Tittertenstrasse 9, 4418 Reigoldswil",2030,47.398839,7.6921636,4002060863,5.0,140.0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3
"Hauptstrasse 119, 4102 Binningen",2030,47.5382215,7.5721395,4002050661,5.0,140.0,1,1,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,7
"Spyristrasse 20, 8044 Zürich",2030,47.38233855,8.552323701211794,4002047844,5.0,140.0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"Avenue Beauregard 2, 1700 Fribourg",2030,46.8019815,7.148923834893623,4002039926,5.0,140.0,0,0,2,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5
"Via Ghiringhelli 27 a, 6500 Bellinzona",2030,46.18717845,9.016370013509558,4002038664,5.0,140.0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5
"Via Franco Zorzi 25A, 6500 Bellinzona",2030,46.1909836,9.0172659,4002031463,5.0,140.0,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5
"Stengelmattstrasse 24, 6252 Dagmersellen",2590,47.2130905,7.983813114006721,4002009638,5.5,122.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
"Küchengasse 16, 4051 Basel",2590,47.5485517,7.5889376,4002009504,5.5,122.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"Wartenweilerweg 3, 9214 Kradolf-Schönenberg",2590,47.52572055,9.202142495289774,4001996813,5.5,122.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
"Eugen-Huber-Str. 113, 8048 Zürich",2590,47.3871702,8.47548810019084,4001852119,5.5,122.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Paracelsusstrasse 63, 4058 Basel",2590,47.5659154,7.6115288,4001794440,5.5,122.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"Haltingerstr. 78, 4057 Basel",2590,47.5661802,7.5958747,4001793291,5.5,122.0,2,1,4,1,1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,12
"Rosenstrasse 1, 4410 Liestal",2590,47.4856124,7.7376025,4001749938,5.5,122.0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,7
"Wylerstrasse 115, 3014 Bern",3270,46.9614166,7.4471717,4002073453,4.5,128.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
"Burgdorfstrasse 13, 3422 Alchenflüh",3270,47.081564150000005,7.5817915,4002071006,4.5,128.0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,1,1,8
"Via del Tiglio 5, 6592 S. Antonino",3270,46.1572824,8.9814849,4002051393,4.5,128.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Redingstrasse 24, 4052 Basel",3270,47.54671,7.6201878,4002047930,4.5,128.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2
"Rue de Romont 1, 1700 Fribourg",3270,46.8049405,7.1552585,4002039930,4.5,128.0,4,1,7,1,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2,1,6,1,2,1,0,0,1,1,28
"Rue Jacques-Vogt 2, 1700 Fribourg",3270,46.799118,7.1532811,4002039925,4.5,128.0,2,1,6,1,1,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,1,0,0,5,1,22
"Via Franco Zorzi 25A, 6500 Bellinzona",3270,46.1909836,9.0172659,4001995971,4.5,128.0,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5
"Paul-Kleestrasse 107, 3053 Münchenbuchsee",3270,47.0213248,7.438463979875334,4001989296,4.5,128.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Via Franco Zorzi 25A, 6500 Bellinzona",3270,46.1909836,9.0172659,4001979003,4.5,128.0,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5
"Chemin des Grands-Pins 2, 2000 Neuchâtel",3270,46.99772462006891,6.93381776677924,4001867848,4.5,128.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Rue Adrien-Pichard 2, 1003 Lausanne",3480,46.5222215,6.630389990562497,4001847621,4.0,120.0,4,1,3,1,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,16
"Feldeggstrasse 73, 3322 Urtenen-Schönbühl",3480,47.019027,7.512513961459841,4001809020,4.0,120.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"Heidenerstrasse 6, 9400 Rorschach",3480,47.4734897,9.49802463109404,4001765042,4.0,120.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Truttikerstrasse 19, 8475 Ossingen",3480,47.613678750000005,8.725939259196991,4002081184,4.0,120.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3
"Wilfriedstrasse 7, 8032 Zürich",3480,47.3700424,8.554653802798512,4002078663,4.0,120.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"Husächerstr. 5, 8907 Wettswil",3480,47.34076515,8.47290759882921,4002075419,4.0,120.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Wylerstrasse 115, 3014 Bern",3480,46.9614166,7.4471717,4002073382,4.0,120.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
"Hammerstrasse 92, 4057 Basel",3480,47.5646568,7.5957185,4002073335,4.0,120.0,0,0,3,1,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"Rue Daubin 4, 1203 Genève",3480,46.2058238,6.1294096,4002070191,4.0,120.0,0,0,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"Langgasse 58, 8400 Winterthur",3480,47.49216555,8.733411217709435,4002061897,4.0,120.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Rathausstrasse 30, 8570 Weinfelden",3480,47.5666802,9.108451,4002060913,4.0,120.0,3,1,5,1,3,1,2,1,2,1,1,1,0,0,0,0,0,0,0,0,1,1,2,1,3,1,0,0,0,0,22
"Seeburgstrasse 49B, 6006 Luzern",3480,47.04806665,8.343181157242544,4002059937,4.0,120.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
"Am Stausee 25, 4127 Birsfelden",2240,47.5564628,7.6317042,4002055429,5.0,110.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Kurvenstrasse 15, 8600 Dübendorf",2240,47.397128550000005,8.61408523764917,4002054439,5.0,110.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Bernstrasse 147, 3400 Burgdorf",2240,47.0517618,7.609701935373495,4002051403,5.0,110.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3
"Via Monte Carmen 13, 6900 Lugano",2240,46.0134631,8.952825049999998,4002051338,5.0,110.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5
"Hammerstrasse 33, 8008 Zürich",2240,47.36028865,8.560204209430795,4002050823,5.0,110.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2
"Via ai Saleggi 26, 6600 Locarno",2240,46.1628665,8.7946646,4002050783,5.0,110.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Wyde 7, 5242 Birr",2240,47.4383401,8.2119354,4002050667,5.0,110.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Dorfstrasse 31, 8310 Grafstal",2240,47.4439564,8.699784,4002048119,5.0,110.0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3
"Am Stausee 25, 4127 Birsfelden",2240,47.5564628,7.6317042,4002044164,5.0,110.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Rue de l'Aubépine 3, 1205 Genève",2240,46.1903575,6.1439867,4002042526,5.0,110.0,3,1,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,8
"Mattengasse 11, 8005 Zürich",2240,47.3822054,8.530119794759537,4002039327,5.0,110.0,7,1,23,1,5,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,44
"Rainstrasse 1, 5415 Nussbaumen AG",2240,47.4891599,8.295717210445172,4002038160,5.0,110.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Bahnweg 1, 8700 Küsnacht",2140,47.31359705,8.583121980708345,4002032033,3.5,81.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Bernapark 28, 3066 Stettlen",2140,46.96048,7.51292,4002028305,3.5,81.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Schiltstrasse 49, 8750 Glarus",2140,47.03758505,9.063123102820336,4002015998,3.5,81.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Birsfelderstrasse 95, 4132 Muttenz",2140,47.5390924,7.6310616,4002009502,3.5,81.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"Rothausstrasse 15, 4132 Muttenz",2140,47.5257782,7.6560595,4002005842,3.5,81.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"Zürcherstrasse 24B, 8852 Altendorf",2140,47.1932529,8.8263019,4002001854,3.5,81.0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4
"Schärenfeld 30, 8052 Seebach",2140,47.4196989,8.5500524,4002000627,3.5,81.0,0,0,3,1,0,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0,0,1,1,11
"Delsbergerallee 68, 4053 Basel",2140,47.5397015,7.5990901,4001987266,3.5,81.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"Schwärzere 19, 3425 Koppigen",2140,47.1324178,7.6059752,4001983791,3.5,81.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"Trogmattweg 9, 3506 Grosshöchstetten",2140,46.90452365,7.634434849999991,4001982696,3.5,81.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2
"Elsastrasse 16, 8004 Zürich",2490,47.3771242,8.514328753943873,4001970464,5.0,120.0,0,0,9,1,1,1,3,1,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,19
"Mühlemattstrasse 11, 6374 Buochs",2490,46.97376468661957,8.418765948002582,4001966990,5.0,120.0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5
"Birsfelderstrasse 34, 4132 Muttenz",2490,47.5347248,7.634326,4001966134,5.0,120.0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3
"Bergstrasse 14, 8953 Dietikon",2490,47.4041445,8.398524000000005,4001960538,5.0,120.0,0,0,1,1,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,8
"Kempttalstrasse 78, 8308 Illnau-Effretikon",2490,47.41100875,8.724510062325784,4001953394,5.0,120.0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,6
"Schipferstrasse 5, 8800 Thalwil",2490,47.2835233,8.574650081167732,4001937866,5.0,120.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"Baselstrasse 95, 4153 Reinach",2490,47.505625550000005,7.601726523178613,4001906397,5.0,120.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,3
"Haldenstrasse 8, 8045 Zürich",2490,47.36316115,8.518535792443249,4001893301,5.0,120.0,1,1,4,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9
"Hauptstrasse 7, 4132 Muttenz",2490,47.5232867,7.644928819844468,4001892969,5.0,120.0,0,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6
"Via Monte Carmen 13, 6900 Lugano",1690,46.0134631,8.952825049999998,4001884400,3.0,49.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5
"Sonnhaldenstrasse 1, 8113 Boppelsen",1690,47.47083325,8.402901931889762,4001883675,3.0,49.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Lungolago Giuseppe Motta 78, 6815 Melide",1690,45.9478196,8.9403066,4001871860,3.0,49.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Oberburgstrasse 90, 3400 Burgdorf",1690,47.04559505,7.62219187575692,4001867855,3.0,49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"Bernstrasse 149, 3400 Burgdorf",1690,47.05178875,7.609185739948456,4001852928,3.0,49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3
"Via Mario Jaeggli 10, 6500 Bellinzona",1690,46.20418855377601,9.026276238479598,4001793303,3.0,49.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5
"Länggenstrasse 3, 8184 Bachenbülach",1690,47.50265715553123,8.540043901235798,4001790468,3.0,49.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
"Via Crocetta 25, 6962 Lugano",1690,46.01597435,8.966801499999999,4001668313,3.0,49.0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"Frohburgerstrasse 9, 4132 Muttenz",1690,47.5282337,7.6524755,4001510353,3.0,49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2
"Kronengasse 1, 5000 Aarau",1690,47.3929414,8.043904,4001447177,3.0,49.0,5,1,22,1,10,1,2,1,8,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,0,0,0,0,51
"Zürcherstrasse 42, 8142 Uitikon Waldegg",4760,47.37024365,8.455823626386483,4002076836,4.5,170.0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3
"Bächtelenweg 3, 3084 Wabern",4760,46.925251200000005,7.455897556289661,4002076759,4.5,170.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Parkweg 2, 4852 Rothrist",4760,47.30602742185098,7.894973696697397,4002076367,4.5,170.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,1,6
"Parkweg 2, 4852 Rothrist",4760,47.30602742185098,7.894973696697397,4002076355,4.5,170.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,1,6
"Hammerstrasse 92, 4057 Basel",4760,47.5646568,7.5957185,4002073300,4.5,170.0,0,0,3,1,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"Parkweg 2, 4852 Rothrist",4760,47.30602742185098,7.894973696697397,4002072457,4.5,170.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,1,6
"Dietenrainweg 8, 8610 Uster",4760,47.33931025,8.716507492458366,4002063359,4.5,170.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2
"Zürcherstrasse 35, 9500 Wil SG",4760,47.46471715,9.03736830541764,4002063238,4.5,170.0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"Im Kirchbrunnen 7, 8153 Rümlang",4760,47.4520824,8.5332495400413,4002062320,4.5,170.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Mühlestrasse 9, 6022 Grosswangen",4760,47.13506945,8.048150283694106,4002061078,4.5,170.0,1,1,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"Teufenerstrasse 4, 9000 St. Gallen",4760,47.4209529,9.3713811,4002056374,4.5,170.0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,6
"Freihofstrasse 5A, 8280 Kreuzlingen",4760,47.65529565,9.167426163049452,4002055437,4.5,170.0,0,0,2,1,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,8
"Via Pazzalino 9, 6962 Viganello",4760,46.01512990755056,8.970530532761147,4002054436,4.5,170.0,1,1,2,1,1,1,0,0,0,0,2,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,8
