address,price,lat,lon,property_id,rooms,area,cafe_count,cafe_present,restaurant_count,restaurant_present,bar_count,bar_present,pub_count,pub_present,fast_food_count,fast_food_present,school_count,school_present,university_count,university_present,library_count,library_present,hospital_count,hospital_present,clinic_count,clinic_present,pharmacy_count,pharmacy_present,bank_count,bank_present,atm_count,atm_present,bus_station_count,bus_station_present,parking_count,parking_present,total_amenities
"Allmannstrasse 55, 8052 Zürich",3710,47.4173434,8.551007195791241,4002066429,8.5,300.0,8,1,40,1,12,1,2,1,12,1,9,1,2,1,1,1,0,0,1,1,3,1,0,0,6,1,0,0,21,1,117
"Allmannstrasse 55, 8052 Zürich",4340,47.4173434,8.551007195791241,4002066402,4.5,121.0,8,1,40,1,12,1,2,1,12,1,9,1,2,1,1,1,0,0,1,1,3,1,0,0,6,1,0,0,21,1,117
"Reimen 2, 8775 Hätzingen",4340,46.9591892,9.032821053279804,4002059553,4.5,121.0,0,0,3,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,14
8623 Wetzikon ZH,4340,47.33194777910799,8.815287635054773,4002047825,4.5,121.0,6,1,11,1,4,1,1,1,5,1,4,1,0,0,1,1,0,0,2,1,2,1,3,1,2,1,0,0,20,1,61
"Aentenschnabel, 8353 Elgg",4340,47.4988302645021,8.863680082276126,4002038535,4.5,121.0,0,0,5,1,0,0,1,1,2,1,0,0,0,0,1,1,0,0,0,0,0,0,2,1,1,1,0,0,0,0,12
"Maurerweg 12, 2503 Biel",4340,47.1339541,7.2557085,4002038105,4.5,121.0,15,1,33,1,13,1,1,1,15,1,7,1,0,0,2,1,0,0,0,0,3,1,1,1,5,1,0,0,26,1,121
"Hauptstrasse 58, 8553 Hüttlingen",4340,47.57700697316777,8.963391446178802,4002037735,4.5,121.0,1,1,5,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,8
"Seefeldstrasse 231, 8008 Zürich",4340,47.3515728,8.5610673,4002024967,4.5,121.0,8,1,20,1,3,1,2,1,2,1,3,1,0,0,1,1,0,0,2,1,2,1,0,0,1,1,0,0,2,1,46
"Mülhauserstrasse, 4056 Basel",4340,47.56715671323375,7.577037294298449,4002006222,4.5,121.0,11,1,46,1,12,1,3,1,13,1,0,0,1,1,1,1,1,1,0,0,8,1,3,1,6,1,0,0,3,1,108
"Mittlere Gstücktstrasse 38, 8180 Bülach",4340,47.52273835,8.550038899999999,4001978874,4.5,121.0,1,1,18,1,2,1,1,1,3,1,0,0,0,0,1,1,0,0,0,0,2,1,7,1,1,1,0,0,7,1,43
"Dorfstrasse 14, 4206 Seewen SO",4340,47.435012,7.656622998231198,4001978238,4.5,121.0,0,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4
"Henri-Mussard, 1208 Genève",4340,46.19796704258514,6.162689956283832,4001977767,4.5,121.0,25,1,96,1,6,1,2,1,22,1,4,1,1,1,4,1,0,0,0,0,22,1,10,1,3,1,0,0,9,1,204
"Eichelwiesenstrasse 4, 8305 Dietlikon",4340,47.4205726,8.620340136638688,4001964391,4.5,121.0,4,1,18,1,1,1,0,0,9,1,1,1,0,0,2,1,0,0,0,0,3,1,1,1,6,1,0,0,94,1,139
"Rotwandstrasse 66, 8004 Zürich",4340,47.3758876,8.5294158,4001950380,4.5,121.0,42,1,190,1,95,1,21,1,64,1,5,1,0,0,4,1,0,0,3,1,12,1,3,1,13,1,0,0,17,1,469
"Rotwandstrasse 66, 8004 Zürich",4340,47.3758876,8.5294158,4001950370,4.5,121.0,42,1,190,1,95,1,21,1,64,1,5,1,0,0,4,1,0,0,3,1,12,1,3,1,13,1,0,0,17,1,469
"Bildstrasse, 9030 Abtwil SG",4340,47.42004857576465,9.31458970304635,4001933447,4.5,121.0,3,1,11,1,2,1,1,1,3,1,2,1,0,0,0,0,0,0,0,0,1,1,3,1,1,1,0,0,39,1,66
"Poststrasse 19, 2504 Biel/Bienne",4340,47.145834431576944,7.271972315313917,4001874968,4.5,121.0,4,1,22,1,1,1,0,0,10,1,2,1,0,0,2,1,0,0,1,1,4,1,0,0,6,1,0,0,21,1,73
"Birkenstrasse 2, 4144 Arlesheim",4340,47.4970514,7.564314100000001,4002065974,4.5,121.0,2,1,10,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,2,1,0,0,6,1,25
"Klotenerstrasse 78, 8303 Bassersdorf",4340,47.44498655,8.622518934880409,4002064068,4.5,121.0,2,1,10,1,2,1,0,0,1,1,3,1,0,0,1,1,0,0,0,0,1,1,3,1,4,1,0,0,44,1,71
3280 Murten,4340,46.92391518978583,7.1162434390444815,4002063200,4.5,121.0,4,1,22,1,1,1,0,0,2,1,0,0,0,0,1,1,0,0,0,0,3,1,3,1,3,1,0,0,1,1,40
"Rainweg 1B, 4713 Matzendorf",3250,47.307481,7.627894885210045,4002053448,5.5,150.0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,1,1,1,0,0,7,1,13
"Maurerweg 12, 2503 Biel",3250,47.1339541,7.2557085,4002039406,5.5,150.0,15,1,33,1,13,1,1,1,15,1,7,1,0,0,2,1,0,0,0,0,3,1,1,1,5,1,0,0,26,1,121
"Schöngrundweg 6, 4144 Arlesheim",3250,47.4881609,7.6231777,4002035071,5.5,150.0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,1,2,1,0,0,2,1,16
"Landauerstrasse 23a, 4058 Basel",3250,47.56393,7.627327,4001968987,5.5,150.0,3,1,7,1,1,1,0,0,0,0,1,1,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,2,1,17
"Rue du Jura 7, 1196 Gland",3250,46.42413805,6.263368286486378,4001908556,5.5,150.0,2,1,7,1,1,1,1,1,4,1,1,1,0,0,2,1,0,0,0,0,3,1,1,1,1,1,0,0,6,1,29
"Baselstrasse 47, 4500 Solothurn",3250,47.2121206,7.5451733,4001899051,5.5,150.0,21,1,72,1,16,1,8,1,23,1,2,1,0,0,3,1,0,0,0,0,4,1,11,1,13,1,0,0,13,1,186
"Chemin de Cuard 2, 2022 Bevaix",3250,46.9319525,6.8128406,4001891329,5.5,150.0,0,0,3,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,2,1,0,0,1,1,10
"Rue Auguste-Quiquerez 16, 2800 Delémont",3250,47.3673684,7.3582787,4001886594,5.5,150.0,7,1,29,1,14,1,2,1,3,1,5,1,0,0,5,1,0,0,1,1,8,1,13,1,13,1,1,1,10,1,111
"Militärstrasse 106, 8004 Zürich",3250,47.3792981,8.528828562868632,4001886453,5.5,150.0,48,1,204,1,96,1,17,1,69,1,7,1,0,0,4,1,0,0,4,1,15,1,9,1,18,1,0,0,17,1,508
"Poststrasse 19, 2504 Biel/Bienne",3250,47.14728622331503,7.275375239295418,4000806194,5.5,150.0,3,1,15,1,1,1,0,0,7,1,0,0,0,0,1,1,0,0,1,1,3,1,0,0,7,1,0,0,15,1,53
"Gaichtstrasse 1, 2512 Tüscherz-Alfermée",3250,47.118595,7.202422229793028,4002064574,5.5,150.0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,10
"Place du Bourg-de-Four, 1204 Genève",3250,46.2009088,6.1495952,4002063419,5.5,150.0,41,1,143,1,15,1,3,1,20,1,3,1,1,1,9,1,0,0,0,0,15,1,17,1,3,1,0,0,11,1,281
"Chemin de Bonne-Espérance, 1006 Lausanne",3250,46.5137693,6.64813095,4002061790,5.5,150.0,1,1,14,1,0,0,0,0,2,1,3,1,0,0,1,1,0,0,1,1,5,1,3,1,2,1,0,0,5,1,37
"Route des Arsenaux, 1700 Fribourg",3250,46.80234615042749,7.151277144027662,4002059774,5.5,150.0,8,1,26,1,4,1,2,1,19,1,1,1,5,1,3,1,0,0,0,0,7,1,2,1,4,1,0,0,25,1,106
"Hasenmattstrasse 1, 2540 Grenchen",3250,47.1974917,7.405668,4002054786,5.5,150.0,3,1,22,1,0,0,2,1,2,1,2,1,0,0,1,1,0,0,1,1,1,1,2,1,2,1,0,0,3,1,41
"Maurerweg 12, 2503 Biel",3250,47.1339541,7.2557085,4002038113,5.5,150.0,15,1,33,1,13,1,1,1,15,1,7,1,0,0,2,1,0,0,0,0,3,1,1,1,5,1,0,0,26,1,121
"Wankdorffeldstrasse 103, 3014 Bern",3250,46.9645669,7.4576422,4002023693,5.5,150.0,4,1,30,1,0,0,2,1,5,1,3,1,0,0,1,1,0,0,0,0,4,1,1,1,4,1,0,0,11,1,65
"Seestrasse 136-142, 8707 Uetikon am See",3250,47.2600708,8.6734324,4002003227,5.5,150.0,6,1,13,1,2,1,0,0,3,1,3,1,0,0,2,1,1,1,0,0,4,1,6,1,5,1,0,0,9,1,54
"Rue Charles-Giron 14, 1203 Genève",3250,46.2062582,6.1287819,4001991978,5.5,150.0,18,1,87,1,14,1,2,1,20,1,7,1,0,0,6,1,1,1,0,0,12,1,4,1,6,1,0,0,7,1,184
"Wibergstrasse 39, 8180 Bülach",5950,47.52128202268128,8.549109135744374,4001924622,5.5,150.0,1,1,20,1,2,1,1,1,5,1,0,0,0,0,1,1,0,0,0,0,2,1,7,1,2,1,0,0,8,1,49
"Wibergstrasse 39, 8180 Bülach",5950,47.52128202268128,8.549109135744374,4001924620,5.5,150.0,1,1,20,1,2,1,1,1,5,1,0,0,0,0,1,1,0,0,0,0,2,1,7,1,2,1,0,0,8,1,49
"Wibergstrasse 41, 8180 Bülach",5950,47.52128202268128,8.549109135744374,4001924615,5.5,150.0,1,1,20,1,2,1,1,1,5,1,0,0,0,0,1,1,0,0,0,0,2,1,7,1,2,1,0,0,8,1,49
"Wibergstrasse 41, 8180 Bülach",5950,47.52128202268128,8.549109135744374,4001924611,5.5,150.0,1,1,20,1,2,1,1,1,5,1,0,0,0,0,1,1,0,0,0,0,2,1,7,1,2,1,0,0,8,1,49
"Wibergstrasse 41, 8180 Bülach",5950,47.52128202268128,8.549109135744374,4001924600,5.5,150.0,1,1,20,1,2,1,1,1,5,1,0,0,0,0,1,1,0,0,0,0,2,1,7,1,2,1,0,0,8,1,49
"Wibergstrasse 41, 8180 Bülach",5950,47.52128202268128,8.549109135744374,4001924553,5.5,150.0,1,1,20,1,2,1,1,1,5,1,0,0,0,0,1,1,0,0,0,0,2,1,7,1,2,1,0,0,8,1,49
"Rue Rousseau, 1201 Genève",5950,46.2071402,6.143698,4001913747,5.5,150.0,55,1,152,1,28,1,12,1,36,1,1,1,0,0,2,1,1,1,2,1,13,1,10,1,17,1,0,0,12,1,341
"Höchackerweg 4, 4923 Wynau",5950,47.26100595,7.8245193,4001867340,5.5,150.0,0,0,4,1,0,0,0,0,0,0,2,1,0,0,2,1,0,0,0,0,2,1,2,1,3,1,0,0,4,1,19
"Schulstrasse 31, 4132 Muttenz",5950,47.5266272,7.648421209118317,4002077169,5.5,150.0,0,0,14,1,1,1,0,0,3,1,1,1,0,0,2,1,0,0,0,0,2,1,2,1,1,1,0,0,9,1,35
"Sonnenbergstrasse 16, 8032 Zürich",5950,47.3659841,8.56693383994975,4002073739,5.5,150.0,9,1,19,1,2,1,1,1,1,1,3,1,0,0,0,0,0,0,0,0,5,1,2,1,1,1,0,0,5,1,48
"Poststrasse 31, 8957 Spreitenbach",5950,47.42050555,8.361766678327186,4002066308,5.5,150.0,5,1,10,1,1,1,0,0,11,1,0,0,0,0,1,1,0,0,0,0,2,1,2,1,6,1,0,0,3,1,41
"Via Schlifras 85, 7130 Ilanz",5950,46.7676473,9.2055129,4001978069,5.5,150.0,2,1,10,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,2,1,2,1,1,1,1,1,4,1,26
"Via Schlifras 85, 7130 Ilanz",5950,46.7676473,9.2055129,4001978064,5.5,150.0,2,1,10,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,2,1,2,1,1,1,1,1,4,1,26
"Via Schlifras 85, 7130 Ilanz",5950,46.7676473,9.2055129,4001978062,5.5,150.0,2,1,10,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,2,1,2,1,1,1,1,1,4,1,26
"Poststrasse 31, 8957 Spreitenbach",5950,47.42050555,8.361766678327186,4001957352,5.5,150.0,5,1,10,1,1,1,0,0,11,1,0,0,0,0,1,1,0,0,0,0,2,1,2,1,6,1,0,0,3,1,41
"Steinfeldstrasse 19b, 8153 Rümlang",5950,47.452723000000006,8.527081449999995,4001939686,5.5,150.0,1,1,10,1,1,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,5,1,0,0,5,1,28
"Chemin des Charrières 6, 2024 St-Aubin-Sauges",5950,46.8944959,6.7709695,4001667738,5.5,150.0,0,0,4,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,2,1,0,0,0,0,4,1,13
"Gyrhaldenstrasse 27, 4416 Bubendorf",5950,47.4521343,7.7431937,4001646195,5.5,150.0,1,1,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,1,1,8
"Gyrhaldenstrasse 33, 4416 Bubendorf",5950,47.4526658,7.7444548,4001118224,5.5,150.0,1,1,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,1,1,8
"Langenhagweg 21, 4123 Allschwil",2280,47.5484224,7.5557557,4002078666,4.0,81.0,4,1,8,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,4,1,3,1,2,1,0,0,2,1,25
"Baumgartenweg 10, 4106 Therwil",2280,47.4997071,7.558959851299805,4002077166,4.0,81.0,1,1,8,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,3,1,2,1,3,1,0,0,12,1,32
"Via Cantonale 56, 6987 Caslano",2280,45.97839905,8.875652657155985,4002039300,4.0,81.0,3,1,8,1,1,1,0,0,3,1,0,0,0,0,1,1,0,0,0,0,2,1,2,1,1,1,0,0,4,1,25
"Via al Ticino 29, 6514 Sementina",2280,46.1802401,8.9939792,4002039297,4.0,81.0,3,1,9,1,3,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,3,1,2,1,1,1,0,0,5,1,29
"Blumenstrasse 1, 8192 Glattfelden",2280,47.5571712,8.507506,4002037523,4.0,81.0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6,1,11
"Fallenacker 4, 5504 Othmarsingen",2280,47.40558355,8.218590902152911,4002028753,4.0,81.0,2,1,8,1,1,1,0,0,3,1,1,1,0,0,3,1,0,0,0,0,2,1,2,1,2,1,0,0,17,1,41
"Eichwiesstrasse 18a, 8645 Jona",2280,47.225264010124754,8.835544654699017,4001874800,4.0,81.0,5,1,11,1,2,1,0,0,9,1,7,1,0,0,1,1,0,0,4,1,2,1,1,1,7,1,0,0,7,1,56
"Brombacherstrasse 44, 4057 Basel",2280,47.5698504,7.5973694,4001840033,4.0,81.0,25,1,91,1,31,1,8,1,35,1,1,1,1,1,3,1,0,0,0,0,12,1,3,1,17,1,0,0,13,1,240
"Zollikerstrasse 275, 8008 Zürich",2280,47.34689855,8.567435347638552,4001822147,4.0,81.0,5,1,11,1,2,1,1,1,1,1,2,1,0,0,1,1,0,0,2,1,1,1,1,1,1,1,0,0,3,1,31
"Tödistrasse 63, 8810 Horgen",2280,47.2589398,8.5861078,4001783150,4.0,81.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,2,1,5
"Berneckerstrasse 15/17, 9434 Au SG",2280,47.4124036,9.6253475,4001644316,4.0,81.0,6,1,22,1,1,1,0,0,5,1,2,1,0,0,2,1,0,0,0,0,2,1,10,1,6,1,0,0,42,1,98
"Baselstrasse 7b, 4144 Arlesheim",2280,47.49603185,7.620555079923935,4002065395,4.0,81.0,0,0,8,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,1,3,1,1,1,0,0,0,0,16
"Flawilerstrasse 48, 9242 Oberuzwil",2280,47.4300118,9.1231916,4002053910,4.0,81.0,0,0,14,1,1,1,0,0,6,1,1,1,0,0,1,1,0,0,0,0,1,1,3,1,4,1,0,0,4,1,35
"Hiltiwaldweg 8, 5443 Niederrohrdorf",2280,47.425804850000006,8.300059147209826,4002004584,4.0,81.0,2,1,5,1,0,0,0,0,4,1,1,1,0,0,0,0,0,0,0,0,2,1,4,1,3,1,0,0,6,1,27
"Seestrasse 136-142, 8707 Uetikon am See",2280,47.2600708,8.6734324,4002003119,4.0,81.0,6,1,13,1,2,1,0,0,3,1,3,1,0,0,2,1,1,1,0,0,4,1,6,1,5,1,0,0,9,1,54
1010 Lausanne,2280,46.53844260968495,6.652783954259043,4001957250,4.0,81.0,0,0,4,1,1,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,5,1,1,1,2,1,0,0,7,1,22
"Giessliweg 81, 4057 Basel",2280,47.5802385,7.5916833,4001820421,4.0,81.0,6,1,32,1,6,1,5,1,7,1,0,0,0,0,1,1,0,0,0,0,2,1,1,1,6,1,0,0,1,1,67
"Seestrasse 55, 8266 Steckborn",2280,47.66837765,8.985935925062465,4001797872,4.0,81.0,3,1,10,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,2,1,21
"Tödistrasse 63, 8810 Horgen",2280,47.2589398,8.5861078,4001783149,4.0,81.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,2,1,5
"Blumenstrasse 1, 8192 Glattfelden",3480,47.5571712,8.507506,4001370440,4.5,117.0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6,1,11
"Götzstrasse 21, 8006 Zürich",3480,47.50382825,8.731300020445667,4002064526,4.5,117.0,18,1,64,1,9,1,9,1,20,1,4,1,0,0,0,0,0,0,5,1,6,1,6,1,14,1,0,0,29,1,184
"Götzstrasse 21, 8006 Zürich",3480,47.50382825,8.731300020445667,4002064452,4.5,117.0,18,1,64,1,9,1,9,1,20,1,4,1,0,0,0,0,0,0,5,1,6,1,6,1,14,1,0,0,29,1,184
"Götzstrasse 19, 8006 Zürich",3480,47.50421768757507,8.73037396724648,4002064450,4.5,117.0,18,1,66,1,10,1,7,1,25,1,5,1,0,0,0,0,0,0,5,1,7,1,8,1,16,1,0,0,30,1,197
"Freimettigenstrasse 16, 3672 Oberdiessbach",3480,46.8414195,7.620937907989417,4002054507,4.5,117.0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,6
"Freimettigenstrasse 16, 3672 Oberdiessbach",3480,46.8414195,7.620937907989417,4002054505,4.5,117.0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,6
"Freimettigenstrasse 16, 3672 Oberdiessbach",3480,46.8414195,7.620937907989417,4002054504,4.5,117.0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,6
"Thurgauerstrasse 107, 8152 Opfikon",3480,47.42274065,8.557988986206166,4002009558,4.5,117.0,11,1,33,1,8,1,0,0,8,1,8,1,2,1,1,1,0,0,1,1,2,1,0,0,7,1,0,0,27,1,108
"Fraumattstrasse 12, 4410 Liestal",3480,47.4926261,7.728784574275336,4002006028,4.5,117.0,9,1,26,1,2,1,0,0,2,1,0,0,0,0,4,1,0,0,2,1,6,1,5,1,7,1,0,0,8,1,71
"Käppeligasse 6, 4125 Riehen",3480,47.5940991,7.6559081,4001969396,4.5,117.0,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,1,0,0,6,1,15
8640 Rapperswil,3480,47.22682681254579,8.82190953580586,4001936608,4.5,117.0,14,1,42,1,7,1,2,1,15,1,4,1,0,0,3,1,0,0,5,1,6,1,8,1,15,1,0,0,5,1,126
"Widenplatz 12, 5070 Frick",3480,47.5073889,8.022840880760747,4001871601,4.5,117.0,3,1,12,1,1,1,2,1,3,1,1,1,0,0,0,0,0,0,1,1,3,1,5,1,3,1,0,0,7,1,41
"Route des Argillères 4, 1782 Cormagens",3480,46.831871196797984,7.131780715408501,4001866998,4.5,117.0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4
1285 Sézegnin,3480,46.143945,6.0104963,4001764433,4.5,117.0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"Gyrhaldenstrasse 33, 4416 Bubendorf",3480,47.4526658,7.7444548,4001118323,4.5,117.0,1,1,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,1,1,8
8640 Rapperswil,3480,47.22682681254579,8.82190953580586,4001936613,4.5,117.0,14,1,42,1,7,1,2,1,15,1,4,1,0,0,3,1,0,0,5,1,6,1,8,1,15,1,0,0,5,1,126
"Rte des Argillères 6 - 8, 1782 Cormagens",3480,46.831871196797984,7.131780715408501,4001867009,4.5,117.0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4
"Langenthalstrasse 7, 4932 Lotzwil",3480,47.19164585,7.789602654279017,4002002619,4.5,117.0,10,1,32,1,6,1,1,1,5,1,3,1,0,0,1,1,0,0,0,0,3,1,7,1,6,1,0,0,18,1,92
"Vogelsang, 6287 Aesch LU",3480,47.2587914,8.2393046,4002067551,4.5,117.0,0,0,4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6
"Hubelstrasse 1B, 5524 Niederwil AG",2490,47.379645800000006,8.294397749999996,4002066177,4.5,108.0,1,1,9,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2,1,0,0,1,1,16
"Freimettigenstrasse 16, 3672 Oberdiessbach",2490,46.8414195,7.620937907989417,4002054502,4.5,108.0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,6
"Bassbeltweg 11 b, 2542 Pieterlen",2490,47.174822,7.3441028,4001978917,4.5,108.0,0,0,8,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,12
"Brückenmoosstrasse 21, 3942 Raron",2490,46.3087427,7.7956291,4001067447,4.5,108.0,1,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,4,1,15
"Rue de creta co, 1936 Verbier",2490,46.0996198,7.2177728,3000491869,4.5,108.0,5,1,21,1,5,1,2,1,4,1,3,1,0,0,1,1,0,0,1,1,3,1,3,1,5,1,1,1,5,1,59
1162 St-Prex,2490,46.48199344615384,6.452490861538462,4002015331,4.5,108.0,1,1,4,1,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,10
"Route des Argillères 4, 1782 Cormagens",2490,46.831871196797984,7.131780715408501,4001867001,4.5,108.0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4
"Im Haldenächer, 8907 Wettswil",2490,47.333387126888816,8.476764674551983,4002039943,4.5,108.0,0,0,3,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,7
1162 St-Prex,2490,46.48199344615384,6.452490861538462,4002015324,4.5,108.0,1,1,4,1,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,10
"Avenue de la Perrausaz 90, 1814 La Tour-de-Peilz",2490,46.4560535,6.865725708266229,4001978487,4.5,108.0,2,1,13,1,3,1,2,1,5,1,0,0,0,0,4,1,0,0,1,1,6,1,1,1,2,1,0,0,5,1,44
"Via Giovanni Serodine, 6612 Ascona",2490,46.1517795,8.7793253,4001353098,4.5,108.0,0,0,18,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,1,3,1,0,0,3,1,39
"Im Steinenmüller 6, 4142 Münchenstein",2490,47.5241918,7.6104038,4001946225,4.5,108.0,1,1,10,1,0,0,0,0,2,1,2,1,0,0,1,1,0,0,0,0,1,1,1,1,3,1,0,0,4,1,25
8907 Wettswil,2490,47.3362761865497,8.474658964327485,4002039919,4.5,108.0,0,0,3,1,0,0,0,0,1,1,0,0,0,0,2,1,0,0,0,0,1,1,1,1,1,1,0,0,3,1,12
1010 Lausanne,2490,46.53844260968495,6.652783954259043,4002003378,4.5,108.0,0,0,4,1,1,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,5,1,1,1,2,1,0,0,7,1,22
"Viale Stazione 21, 6500 Bellinzona",2490,46.192673,9.0247308,4002053901,4.5,108.0,4,1,22,1,13,1,4,1,4,1,4,1,0,0,6,1,0,0,0,0,6,1,3,1,5,1,0,0,2,1,73
"Doktorsträssli 5a, 4704 Niederbipp",2490,47.27176935,7.692159349387261,4001668356,4.5,108.0,3,1,5,1,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1,0,0,5,1,21
"Langenhagweg 9, 4123 Allschwil",2490,47.5484145,7.5549351,4002032851,4.5,108.0,5,1,11,1,0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,5,1,4,1,5,1,0,0,3,1,36
"Bartholoméplatz 3, 7310 Bad Ragaz",2490,47.00311185,9.501156906929587,4001980329,4.5,108.0,7,1,21,1,1,1,3,1,3,1,2,1,0,0,2,1,0,0,0,0,2,1,3,1,5,1,0,0,17,1,66
"Gestadeckplatz 6, 4410 Liestal",3590,47.4858593,7.7372948,4001741543,5.5,170.0,8,1,26,1,2,1,0,0,3,1,1,1,0,0,4,1,0,0,1,1,6,1,5,1,6,1,0,0,7,1,69
"Gerbergasse 70, 4001 Basel",3590,47.5553964,7.5887611,4001669765,5.5,170.0,21,1,74,1,15,1,4,1,20,1,4,1,0,0,8,1,1,1,3,1,6,1,4,1,8,1,0,0,3,1,171
"Oltenstrasse 5, 4536 Attiswil",3590,47.24733975,7.614345777672844,4002051404,5.5,170.0,2,1,7,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,11,1,27
"Bucheggstrasse 130, 8057 Zürich",3590,47.3983777,8.5379052,4002000511,5.5,170.0,2,1,13,1,1,1,0,0,3,1,2,1,0,0,2,1,0,0,0,0,2,1,0,0,1,1,0,0,3,1,29
"Via Lischedo 3, 6802 Rivera",3590,46.1243333,8.9223826,4001668950,5.5,170.0,1,1,6,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,9
"Wiesenstrasse 4, 8580 Amriswil",3590,47.54249645,9.30764684798977,4001596159,5.5,170.0,2,1,17,1,5,1,0,0,2,1,4,1,0,0,1,1,0,0,0,0,2,1,4,1,4,1,0,0,17,1,58
"Im Esterli 17/19, 4125 Riehen",3590,47.575990213185406,7.6441960966458655,4002055439,5.5,170.0,3,1,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,1,3,1,3,1,0,0,1,1,16
"Zilstrasse 60, 9016 St. Gallen",3590,47.44389875,9.409000847637056,4002054434,5.5,170.0,2,1,9,1,0,0,0,0,3,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,8,1,26
